,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
13,23,35,62,24,34,1,67,13,73,82,3,58,71,43,44,22,85,14,13,71,65,43,51,52,86,83,80,24,66,36,8,12,78,33,56,47,42,83,32,29,99,60,83,22,6,72,61,99,96,44,10,85,34,8,72,48,25,83,15,84,39,99,64,64,36,6,87,6,13,54,35,67,73,61,50,41,95,92,20,94,96,22,74,71,22,41,74,1,77,78,9,87,77,45,76,65,23,7,51,64,45,62,58,82,85,1,5,69,59,4,29,43,51,31,39,95,86,46,69,40,51
14,39,23,14,44,11,3,50,48,26,52,31,23,67,94,98,17,27,8,62,69,41,45,0,37,20,76,58,49,88,37,75,86,92,13,70,57,28,95,0,83,61,28,87,70,63,34,79,59,32,8,95,52,52,26,80,53,62,11,36,16,89,4,4,12,19,56,2,83,17,29,74,86,56,68,39,80,47,50,12,15,22,21,45,52,34,95,2,49,95,84,16,19,5,33,3,61,85,1,50,16,63,65,4,94,80,63,77,40,71,84,41,66,16,47,64,96,50,85,38,84,32
15,31,79,90,16,22,57,98,40,19,42,90,36,74,23,27,1,20,23,98,26,35,73,27,90,65,53,95,83,11,53,66,42,43,30,8,87,42,66,54,75,96,88,21,2,79,78,83,30,21,65,41,9,73,34,48,25,12,15,65,90,48,14,82,98,12,67,90,24,83,6,64,68,92,17,55,68,30,1,39,41,37,70,19,94,38,84,72,30,99,48,35,17,49,68,68,54,96,88,40,53,26,90,35,79,22,2,33,22,87,89,8,54,14,76,75,59,51,65,14,87,99
16,87,6,15,4,51,73,46,79,13,69,92,38,19,3,10,42,10,16,76,82,39,77,1,94,28,28,26,79,63,77,45,71,87,40,26,84,57,2,15,4,11,43,6,79,98,19,13,47,2,60,56,30,49,35,87,0,38,27,87,13,59,60,43,25,21,29,45,61,77,33,26,50,99,2,33,98,44,99,78,37,93,48,22,90,77,10,61,26,13,63,29,66,26,76,16,54,67,68,47,64,78,44,47,15,41,3,14,56,80,75,4,76,26,83,3,29,12,61,63,79,28
17,41,70,30,48,20,22,87,5,52,18,16,87,60,57,20,81,24,81,65,18,14,83,54,95,35,43,19,78,83,12,73,94,19,94,12,16,70,73,74,47,23,28,2,42,77,57,69,24,93,1,52,88,6,68,0,5,76,33,69,67,11,34,12,59,42,36,27,40,63,83,45,34,2,55,17,41,29,88,33,23,83,84,0,22,62,61,18,7,81,95,5,86,23,51,12,27,75,90,55,41,67,57,93,48,46,43,90,49,12,74,36,8,3,50,44,48,75,73,84,84,75
18,57,75,39,52,52,50,33,86,70,86,1,65,36,43,18,59,51,93,80,74,89,22,90,86,57,3,82,0,24,7,54,1,25,95,23,23,62,47,14,22,69,43,15,6,6,96,78,0,95,43,8,6,62,88,69,64,69,13,78,70,24,64,8,94,61,10,58,62,90,82,75,29,18,85,76,92,68,58,14,19,27,97,63,70,45,47,31,29,24,90,43,3,19,39,29,46,17,50,4,32,30,34,0,31,63,50,57,90,49,71,78,48,69,24,42,45,6,28,41,12,85
19,5,95,54,24,6,82,19,67,9,75,19,1,68,41,60,33,97,76,9,75,9,12,62,29,96,72,53,64,4,72,88,90,66,26,96,70,33,84,41,31,6,46,11,52,42,99,39,34,69,49,60,95,62,46,58,55,39,44,33,12,30,89,82,28,95,60,33,4,32,97,50,42,32,90,83,87,76,71,48,65,79,46,45,12,2,15,10,3,99,90,73,66,81,75,26,1,35,90,86,40,85,72,48,36,87,98,29,1,99,23,95,30,52,23,60,75,11,42,7,13,52
20,48,49,51,60,21,55,13,19,14,80,42,81,85,18,49,78,92,89,37,98,96,61,2,48,33,92,83,58,4,89,60,47,43,71,28,7,58,4,92,77,44,64,51,16,9,56,81,55,87,71,71,16,74,15,86,54,1,47,52,75,11,51,88,5,6,77,92,84,87,71,92,37,75,21,60,60,56,16,30,36,44,14,2,8,48,76,87,38,28,18,35,11,13,49,73,3,25,16,42,17,17,10,26,19,9,51,74,91,67,35,81,68,65,3,30,85,85,15,89,15,60
21,73,31,15,5,3,44,15,33,29,95,66,64,75,25,66,23,91,41,8,17,72,68,31,53,34,36,81,54,69,21,35,83,30,87,18,20,0,77,9,88,39,50,6,83,15,76,76,44,72,41,80,0,97,97,92,2,69,1,81,18,42,91,56,17,57,62,43,91,60,44,71,31,62,5,58,5,67,7,47,47,71,79,71,2,72,43,37,89,36,22,63,84,89,62,99,49,34,21,54,83,84,35,99,29,24,31,83,33,11,69,95,84,32,72,97,21,44,56,32,85,55
22,46,43,13,89,45,20,55,20,11,31,54,11,24,70,69,96,86,47,0,81,66,95,74,78,50,53,11,88,27,11,81,7,16,4,83,47,36,69,47,69,51,43,17,6,90,34,3,71,27,60,4,22,51,9,81,67,56,32,68,12,55,40,93,34,30,56,28,48,71,22,46,82,96,23,30,22,96,74,54,5,35,8,37,44,51,73,28,48,97,2,77,16,26,80,46,46,93,19,3,65,70,82,10,80,69,14,42,3,54,83,72,45,95,72,88,37,14,74,92,48,88
23,13,61,94,95,63,83,98,49,65,44,17,34,94,7,10,44,91,94,52,28,71,92,72,10,52,80,80,28,60,22,1,70,50,25,16,44,22,92,98,32,8,84,77,68,77,50,60,33,20,14,31,99,48,38,0,99,81,26,47,33,2,97,14,47,45,40,90,41,7,5,19,32,67,11,23,53,0,84,11,54,47,65,9,24,62,2,69,69,9,42,40,34,34,95,73,46,20,15,60,19,39,42,56,79,88,77,31,3,40,11,81,29,15,72,45,46,74,3,23,92,63
24,16,32,86,89,32,81,2,65,43,81,78,31,95,64,29,61,35,85,27,89,57,52,20,54,26,90,36,61,67,53,77,74,67,35,46,65,70,5,84,19,58,30,49,55,63,94,39,95,1,74,66,99,55,77,60,74,33,69,73,38,19,68,7,71,62,68,44,33,25,0,48,2,91,18,6,97,0,43,35,60,18,0,9,45,63,92,41,18,54,65,48,75,69,1,7,16,73,32,88,55,15,67,3,98,98,54,81,22,48,3,84,75,95,54,42,17,0,66,88,71,44
