,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
10,63,96,29,88,94,24,88,73,72,95,60,30,8,38,25,46,4,13,47,1,10,44,97,43,63,78,73,24,12,75,10,42,72,98,17,88,30,64,10,61,47,21,53,73,81,26,90,9,75,58,62,97,30,11,83,32,41,72,43,6,16,10,24,39,22,96,49,1,16,46,15,30,75,74,17,38,25,66,54,24,95,8,7,89,41,45,20,41,99,59,64,77,16,74,90,29,13,88,53,32,76,12,76,58,7,55,50,70,0,81,64,7,73,25,48,77,52,1,80,39,84
11,52,84,13,71,28,18,26,95,86,18,12,84,16,14,91,50,11,29,2,52,44,37,34,11,74,9,20,99,30,26,30,20,23,67,65,76,78,59,73,81,55,97,86,6,45,11,19,55,35,84,15,85,37,53,6,86,40,78,26,32,30,23,36,24,16,3,18,74,29,18,75,16,67,46,8,32,6,29,43,20,45,20,61,36,91,13,73,29,74,89,65,16,66,99,73,24,53,20,80,47,5,58,83,14,81,91,32,33,94,43,95,65,37,97,19,58,57,41,0,57,86
12,36,3,14,83,56,94,7,36,40,27,11,49,45,28,69,87,37,55,39,90,84,8,6,52,47,94,12,14,87,11,48,72,35,18,54,8,99,94,84,88,76,21,85,5,39,8,16,55,85,13,70,68,46,6,74,59,0,51,62,6,85,73,88,72,6,96,59,38,70,12,27,65,91,84,48,5,41,16,32,64,69,35,94,79,40,79,43,31,35,34,75,78,48,34,4,38,20,26,25,93,7,64,80,39,17,23,45,39,4,5,45,31,30,60,38,79,67,75,49,64,48
13,92,10,77,28,42,67,51,11,70,99,84,69,40,75,94,4,44,88,96,87,46,74,12,81,51,44,43,85,63,21,12,59,16,72,39,30,22,67,80,7,13,14,41,91,4,49,96,35,22,16,96,48,15,62,86,24,48,6,71,93,93,77,46,2,49,86,68,7,64,31,34,49,89,36,66,66,56,62,44,94,64,16,78,94,97,9,30,43,34,11,29,86,4,91,38,66,6,95,1,72,87,67,3,19,38,93,93,38,56,83,3,13,62,2,86,34,23,68,74,12,87
14,60,93,97,25,40,0,95,39,74,68,42,67,66,50,28,33,54,67,22,0,76,8,38,41,20,59,3,78,89,90,52,79,19,55,18,64,78,51,58,68,61,90,9,66,90,33,27,76,20,41,63,32,69,26,21,53,59,72,48,61,97,83,28,84,36,70,91,39,26,23,18,70,66,36,14,17,90,68,13,1,98,73,90,88,37,37,72,28,15,5,55,89,11,36,68,12,56,46,81,40,40,20,81,95,80,59,78,75,98,22,24,81,69,59,52,98,49,19,33,24,22
15,54,85,82,81,57,83,35,1,63,38,98,57,66,24,85,31,53,8,45,46,26,77,89,15,80,76,52,61,36,10,17,58,90,6,83,81,89,36,74,34,30,50,43,23,10,23,27,47,47,35,30,85,41,66,71,8,69,63,52,8,61,48,16,40,35,63,52,24,54,62,10,32,12,3,72,1,45,17,79,30,60,94,94,84,39,7,46,62,59,45,50,95,19,63,53,84,16,86,37,20,48,0,25,84,97,39,88,67,5,28,46,67,31,93,16,90,53,77,72,96,5
16,27,85,66,2,46,26,18,55,69,12,91,75,38,68,14,20,18,68,1,34,73,66,55,67,92,85,20,50,10,29,16,61,97,3,17,4,9,0,57,8,72,12,24,60,50,84,84,21,87,82,94,91,65,0,30,40,46,1,49,29,10,88,77,49,42,10,44,78,0,25,70,1,27,40,95,79,79,76,78,43,50,49,31,81,43,94,17,34,57,48,56,16,35,73,17,56,89,70,36,95,76,51,75,32,80,90,11,39,74,54,87,51,84,42,89,7,72,92,92,65,6
17,65,55,78,21,57,7,73,33,54,77,84,18,61,91,68,6,60,4,58,94,74,1,19,38,43,45,40,57,33,48,34,33,73,51,99,70,68,70,58,28,56,3,85,7,46,61,36,76,95,61,4,15,6,86,32,10,56,22,75,88,96,51,68,81,82,58,51,83,15,48,24,82,14,29,50,30,39,64,20,65,82,23,59,46,92,1,88,9,3,82,30,44,28,97,89,87,31,31,51,29,72,59,83,57,11,1,16,71,63,42,89,88,93,82,26,73,90,60,17,21,30
18,63,67,62,62,75,3,65,30,52,55,87,48,20,54,33,90,67,76,36,70,91,82,48,71,13,91,45,37,5,77,13,8,65,31,40,89,44,44,42,45,52,14,83,53,52,59,49,22,8,59,66,48,84,59,78,63,96,46,50,75,64,61,91,24,68,46,42,6,88,15,30,91,22,20,80,64,7,93,76,17,29,21,58,51,56,39,33,94,8,31,26,4,30,21,98,44,78,59,23,26,38,38,98,82,21,5,2,95,63,46,47,27,22,24,63,35,17,60,28,74,1
19,31,85,6,12,17,1,80,78,51,84,64,31,51,82,74,6,3,52,80,34,6,49,86,86,64,22,68,30,44,72,5,54,50,11,97,97,23,14,18,9,29,10,11,66,94,69,41,48,17,39,28,59,75,37,11,95,35,62,30,86,12,88,2,64,75,78,22,93,39,79,69,94,86,37,40,94,4,65,76,95,56,57,28,17,24,63,63,92,57,3,92,16,63,72,84,50,86,30,37,66,67,26,55,59,27,51,90,49,15,96,3,59,58,70,82,74,80,31,79,43,13
20,88,58,58,72,93,45,49,46,31,3,45,15,74,95,85,23,57,89,33,46,56,22,57,22,40,6,10,9,71,42,99,81,36,82,13,51,43,15,15,45,90,33,82,5,11,71,20,82,15,8,28,3,57,64,42,6,29,88,63,82,3,54,21,68,16,66,85,54,24,79,1,38,8,41,2,47,20,35,46,13,57,73,92,6,88,94,36,58,76,93,75,46,82,80,39,87,93,55,92,17,3,33,97,26,89,7,37,25,75,52,52,57,85,11,23,96,78,58,54,81,37
21,73,13,53,26,11,13,68,31,76,63,77,12,63,92,5,10,36,56,38,89,28,33,6,75,66,11,15,60,62,12,31,88,31,0,16,46,50,22,53,27,9,91,52,19,93,4,25,26,37,56,36,13,21,92,81,7,89,52,65,32,23,31,61,15,59,3,68,18,3,48,95,80,25,38,42,47,84,79,18,39,29,95,90,1,90,90,1,28,64,42,87,0,35,27,57,41,78,45,38,36,99,99,6,46,59,79,39,31,61,42,70,97,43,17,5,52,60,94,2,71,76
22,28,27,63,13,2,12,10,65,96,12,33,55,62,37,87,45,81,1,12,51,73,30,1,41,31,21,77,32,25,91,8,11,35,67,51,31,17,95,40,79,92,70,58,32,0,84,73,91,65,41,98,67,79,82,24,49,75,35,67,79,77,42,74,64,72,95,73,46,35,39,73,21,13,4,92,21,68,30,46,59,65,18,92,95,46,19,25,3,77,12,89,28,78,9,22,9,50,65,96,37,5,50,94,7,10,94,10,37,3,40,61,52,59,57,96,15,64,87,87,95,39
23,38,63,64,31,16,83,46,98,70,52,36,97,91,22,91,52,82,18,80,47,81,54,73,65,20,44,58,21,32,96,20,60,32,91,44,20,81,59,91,99,47,10,79,84,44,66,62,34,47,3,17,71,9,5,72,78,20,1,66,46,95,1,5,75,14,8,42,44,87,4,56,97,83,11,8,70,45,26,40,96,65,38,73,13,91,72,72,98,28,15,86,18,98,10,96,8,57,28,8,73,64,99,40,35,61,5,37,71,62,92,40,77,35,15,78,88,2,10,82,65,81
24,98,58,15,72,86,94,63,17,78,34,45,60,11,34,96,16,62,48,65,25,47,20,93,12,74,51,47,9,20,81,82,8,77,80,87,54,99,43,83,82,82,27,5,58,42,64,31,38,70,17,93,12,72,77,24,40,31,68,89,20,57,18,72,15,90,54,36,73,41,45,17,34,42,55,1,41,83,83,93,43,56,35,20,65,85,0,38,37,70,3,11,31,7,92,72,27,7,36,11,23,93,9,26,86,15,24,78,59,60,73,56,46,96,58,7,53,72,66,51,2,34
