,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
10,70,68,85,61,31,59,59,37,91,65,1,67,52,17,65,39,60,5,89,36,58,98,72,36,62,98,72,2,9,96,10,39,16,31,6,53,31,13,68,19,40,52,43,10,62,14,18,26,95,67,84,5,69,82,87,49,32,62,67,25,69,78,65,76,17,42,74,9,6,49,80,25,43,16,37,7,37,81,80,26,27,56,79,38,36,27,24,16,44,73,19,84,33,72,20,43,66,67,72,75,45,40,78,46,84,59,69,58,61,49,21,24,83,44,80,76,90,61,70,40,32
11,87,69,55,93,16,21,20,74,56,21,94,63,88,89,5,21,30,62,76,77,72,30,82,80,56,41,37,53,21,43,18,21,2,92,58,0,88,15,65,65,70,0,72,99,84,41,80,69,6,6,2,66,28,45,16,41,29,8,19,96,15,3,27,28,41,31,70,53,75,59,5,27,70,30,72,47,37,68,27,59,90,86,79,63,29,19,85,2,35,92,32,20,96,35,61,11,0,88,81,91,45,29,3,68,83,86,36,74,51,43,25,11,36,48,66,36,84,93,64,27,7
12,98,40,99,6,27,56,32,19,48,57,74,42,88,37,34,38,9,65,54,25,59,65,50,4,82,84,70,58,9,23,83,73,80,49,85,97,91,57,48,52,7,12,54,15,65,38,58,8,81,97,30,16,69,71,23,39,89,13,2,34,65,79,32,66,81,74,57,77,89,50,37,96,24,31,58,47,87,4,61,11,81,79,68,33,91,29,88,64,89,71,92,59,97,41,11,42,48,14,87,80,76,52,38,92,49,95,97,44,93,74,58,81,64,21,0,96,46,95,83,4,33
13,81,71,54,3,53,24,85,24,0,34,57,76,61,46,52,93,95,15,38,69,8,59,19,80,34,99,50,36,52,40,61,15,52,12,73,63,10,90,78,11,34,96,45,0,62,48,79,33,95,71,11,79,4,59,13,13,73,36,4,73,68,2,82,85,87,99,91,72,17,51,92,67,18,76,65,84,10,56,14,50,93,63,31,38,36,49,54,85,37,23,54,38,96,59,45,26,59,7,28,18,15,28,84,4,27,84,13,18,57,2,71,79,25,94,54,31,40,54,70,1,54
14,5,24,27,3,67,64,85,74,67,66,98,6,8,23,93,89,84,73,44,56,75,61,99,71,7,80,44,32,35,71,8,82,55,89,50,71,43,43,15,3,16,70,82,20,1,24,74,81,58,52,40,16,90,86,37,70,79,17,52,91,36,60,21,70,88,91,2,64,91,97,39,48,48,12,27,46,35,36,7,81,17,6,22,10,93,66,13,71,90,86,8,85,28,71,29,99,47,69,66,38,28,33,3,80,70,88,24,32,42,82,78,94,23,36,12,78,16,81,71,28,14
15,28,30,14,47,36,49,12,28,84,62,49,29,16,29,34,98,49,29,33,9,72,29,51,77,55,47,53,53,39,6,72,12,37,64,94,26,17,73,44,4,54,48,81,15,91,57,88,20,43,40,29,90,17,90,24,82,56,75,89,86,88,81,95,47,50,53,89,57,86,39,82,78,97,1,16,81,36,84,22,60,74,92,27,48,51,59,38,34,48,25,72,52,40,22,14,94,47,26,55,94,24,63,88,33,36,46,90,96,66,15,64,60,43,39,22,45,28,57,1,30,74
16,31,18,67,38,76,69,27,19,96,84,20,69,45,43,84,10,74,90,30,87,84,19,56,9,55,53,22,19,62,9,38,63,12,69,72,87,29,82,49,46,76,74,37,78,91,17,87,6,36,58,68,92,36,44,77,15,60,47,12,59,0,68,69,29,90,18,57,3,97,67,42,81,40,25,36,94,86,23,32,31,29,73,43,84,53,83,16,78,4,90,57,40,32,20,7,39,26,91,50,91,72,34,72,69,56,25,94,29,15,91,25,84,12,84,25,38,82,69,29,27,27
17,62,20,23,46,8,78,28,5,14,94,71,93,15,61,4,70,58,24,7,97,1,70,15,32,1,52,50,90,73,96,29,52,58,93,33,84,61,51,28,79,83,30,95,4,71,62,26,39,68,49,61,26,10,84,73,26,24,58,20,93,2,66,35,7,53,89,61,23,77,2,71,82,29,17,27,14,4,9,17,98,69,12,21,11,51,36,77,71,98,49,79,18,77,1,84,77,99,79,38,74,66,43,76,49,33,66,15,11,81,22,62,96,49,84,73,49,72,54,47,75,55
18,8,68,5,0,75,61,8,30,72,50,28,0,42,19,78,18,35,42,24,37,56,24,60,7,57,22,14,15,71,72,6,0,66,58,67,41,59,39,52,23,5,57,82,80,96,13,87,63,91,96,0,86,63,89,34,33,50,48,1,0,14,34,19,26,77,6,97,98,32,78,79,63,21,62,14,0,50,90,97,67,20,36,66,12,1,73,36,16,24,78,66,50,67,78,23,43,0,56,39,73,21,26,63,6,71,18,71,20,74,58,11,31,69,6,80,5,38,96,33,64,91
19,89,97,20,34,66,68,72,4,85,48,94,53,61,86,45,51,87,99,74,32,27,54,88,61,15,59,74,7,14,14,9,82,91,95,58,14,44,59,83,7,99,57,95,25,60,57,45,32,97,92,12,64,91,78,20,21,39,15,46,59,52,22,68,46,85,52,77,44,77,32,39,31,6,72,73,40,93,98,81,77,63,0,30,4,91,85,5,65,77,5,20,70,29,21,46,86,69,13,38,82,9,21,45,68,2,21,67,74,17,14,19,38,94,41,36,77,38,37,26,45,66
20,78,92,51,84,17,48,38,78,92,57,55,40,9,26,74,45,23,51,56,5,32,84,16,52,58,85,41,91,72,2,37,59,26,19,43,3,44,82,9,50,31,36,89,28,21,0,11,13,32,47,53,21,31,9,98,51,24,86,36,45,41,50,24,73,24,36,17,37,14,61,79,86,62,84,94,16,25,66,9,36,92,80,64,26,86,67,84,31,62,89,81,48,0,89,25,5,88,35,11,31,51,2,91,94,61,37,85,28,20,39,62,88,57,4,63,2,82,69,82,92,1
21,46,35,54,84,67,13,41,19,59,0,63,97,9,17,26,67,13,57,20,84,45,69,0,23,24,41,72,0,65,61,93,58,65,55,53,48,13,27,86,8,99,9,49,71,52,0,83,20,29,14,59,54,45,45,77,72,64,23,24,95,62,63,15,4,92,6,8,32,18,79,44,61,0,4,99,26,43,79,83,22,32,42,3,60,7,82,44,95,34,22,35,95,52,23,52,67,39,83,19,33,43,24,10,83,0,21,93,92,48,29,5,99,98,56,17,62,24,66,56,14,87
22,29,8,81,95,66,43,18,79,17,49,61,51,85,51,92,91,47,72,77,52,82,55,42,55,62,78,48,45,27,46,9,12,32,9,14,40,75,50,11,42,85,32,37,18,90,54,81,33,98,66,51,45,11,78,46,53,82,32,90,29,57,39,49,33,83,41,62,57,96,25,75,94,22,74,48,32,49,35,67,0,68,23,72,77,53,6,41,57,57,89,25,49,0,33,63,45,88,60,79,48,23,4,19,3,79,92,57,93,88,64,23,94,33,76,78,80,2,18,16,25,88
23,82,7,96,35,37,17,4,46,3,44,38,21,61,26,47,3,10,47,6,66,53,67,78,9,32,67,57,69,77,34,73,64,72,92,76,37,77,32,0,96,18,84,75,73,89,88,78,12,33,57,21,85,33,93,3,95,62,89,45,13,72,9,92,99,22,82,49,92,36,57,2,72,72,73,48,82,27,15,29,34,99,36,54,83,74,42,30,36,68,94,14,54,66,66,27,12,0,18,12,75,58,87,66,5,76,45,63,2,48,75,70,4,17,72,26,7,27,0,17,83,38
24,84,24,67,46,16,19,97,79,96,3,72,24,68,36,31,77,17,10,79,25,65,80,45,65,34,13,67,32,97,12,75,71,45,15,39,12,8,14,93,10,6,78,63,81,20,15,50,73,68,52,91,68,9,47,16,93,86,90,32,26,20,31,64,77,77,73,87,34,9,61,24,62,49,72,99,34,75,53,39,53,59,29,90,18,7,75,1,51,92,50,11,88,75,37,67,17,84,5,99,73,10,67,19,28,62,12,80,75,15,44,47,83,28,66,59,37,55,72,92,80,75
