,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
10,68,56,96,28,95,59,24,98,45,71,51,34,90,99,60,39,81,1,61,72,96,35,95,81,38,4,40,73,41,67,91,60,59,64,30,57,86,77,77,61,55,17,46,28,19,52,7,19,85,82,52,40,93,5,67,81,86,98,58,54,53,47,31,76,14,85,75,11,95,10,54,12,80,18,2,60,95,19,85,86,76,2,73,21,83,32,46,44,96,6,53,48,52,99,64,33,15,96,22,5,94,22,76,86,84,56,35,83,84,69,33,70,48,2,44,32,48,66,7,9,4
11,84,1,92,18,64,9,84,13,16,87,21,15,76,21,96,94,85,0,97,0,65,31,47,22,74,54,35,95,28,44,95,77,7,56,40,46,9,40,97,69,91,89,99,63,56,23,87,28,30,20,34,44,23,59,9,31,83,84,63,77,57,81,5,47,70,92,33,24,58,38,88,81,42,56,25,73,56,42,73,82,4,6,93,41,51,82,44,35,9,89,3,85,36,74,18,38,3,75,17,22,90,68,67,98,43,70,21,85,18,64,33,26,60,39,87,38,59,85,95,87,36
12,91,45,67,36,97,92,82,66,80,55,50,2,15,65,0,10,86,2,52,57,25,60,78,9,47,29,36,66,47,59,67,51,25,45,13,58,80,76,64,60,99,15,42,19,93,79,7,30,65,65,99,49,79,3,65,46,77,58,72,82,25,88,69,30,5,48,56,97,91,83,82,5,16,48,41,58,39,66,12,24,25,94,53,69,84,59,33,9,26,96,52,95,3,64,6,16,97,87,68,77,12,66,45,88,83,31,0,65,36,34,80,45,28,14,15,50,5,2,96,3,96
13,39,76,87,50,44,74,13,13,85,25,43,92,0,95,13,8,49,97,90,15,62,16,21,14,63,3,86,67,34,85,44,67,30,92,12,42,84,12,69,92,70,48,50,81,31,87,84,30,95,18,78,79,69,78,90,97,30,0,36,49,70,14,29,34,13,20,81,50,55,39,79,9,86,81,74,40,47,59,32,47,68,44,65,74,13,17,5,57,32,82,47,33,38,56,86,47,60,73,88,38,98,59,82,13,25,88,59,70,58,17,75,4,30,68,56,17,54,77,78,12,17
14,21,80,47,56,73,3,54,19,72,34,23,17,72,78,80,57,99,19,58,13,23,46,3,75,69,95,46,89,95,47,13,20,70,9,38,35,86,6,9,59,69,85,81,44,58,70,45,64,48,63,82,53,57,30,67,68,0,20,78,85,15,85,28,22,33,31,16,20,89,14,59,42,50,28,93,37,89,27,19,5,58,65,52,13,61,58,34,43,66,18,90,22,81,58,66,63,65,20,92,51,35,24,42,20,77,87,44,1,93,5,7,67,70,20,25,89,59,81,44,26,90
15,7,84,52,33,44,13,68,12,25,89,3,49,90,93,98,40,69,57,68,41,57,3,37,93,4,8,20,61,54,96,52,0,80,67,43,87,32,62,16,61,8,51,81,53,88,77,36,3,46,94,33,49,84,32,66,97,77,70,38,37,11,20,69,56,5,83,81,35,87,21,11,63,59,13,48,18,18,28,58,32,13,49,25,8,45,84,67,92,18,82,91,2,46,50,26,66,96,19,98,48,75,65,90,54,46,44,51,97,90,77,14,65,62,30,86,55,49,88,8,55,15
16,98,56,15,22,45,40,40,72,52,5,72,33,64,20,91,11,68,29,22,30,57,71,17,55,30,88,88,31,54,0,5,36,20,43,93,86,28,21,22,29,67,91,66,36,77,28,43,57,74,19,47,91,78,72,24,56,30,36,17,77,8,89,16,6,35,9,42,58,0,92,93,22,95,63,20,15,81,51,30,28,48,7,76,55,39,87,12,11,2,24,82,68,87,34,73,2,27,12,55,97,21,89,54,2,32,56,48,71,62,8,94,49,38,89,28,70,34,85,44,54,83
17,72,36,75,11,72,89,99,50,10,3,80,2,52,73,6,26,43,40,57,47,95,19,67,81,29,50,12,19,9,1,35,20,63,5,72,57,67,30,85,83,75,69,52,53,19,84,35,2,56,29,75,34,88,69,7,55,8,43,42,87,30,60,19,22,93,0,48,58,72,51,82,10,33,28,48,34,87,14,35,6,34,76,3,86,68,70,74,11,14,89,54,38,34,37,58,83,71,71,17,42,80,36,2,13,41,23,74,12,95,93,28,9,14,64,41,85,73,75,66,81,56
18,54,78,32,11,40,95,60,57,68,80,38,98,55,30,66,87,55,23,17,69,96,86,19,36,66,24,77,76,20,66,42,20,91,15,22,27,63,84,34,92,98,12,18,58,15,13,53,85,51,14,21,17,55,3,85,75,8,85,93,87,80,11,51,66,3,7,23,53,62,52,75,23,96,47,17,99,34,74,18,41,77,52,34,41,98,23,57,4,97,56,89,81,48,14,71,62,38,2,37,81,67,27,73,62,2,19,7,82,27,29,2,31,39,58,8,89,2,87,87,28,61
19,82,76,86,14,62,30,59,98,94,29,86,29,25,63,7,48,48,32,95,27,39,53,1,57,65,56,9,91,90,76,0,78,6,67,27,10,66,26,49,14,30,55,74,77,40,79,11,85,40,43,98,33,13,33,90,86,54,73,54,84,61,7,70,94,94,72,83,7,13,31,92,97,25,18,81,24,27,54,36,27,72,71,95,10,82,96,93,45,95,67,84,2,20,23,81,51,97,52,58,53,47,64,21,39,83,69,49,3,15,28,61,8,69,0,50,45,74,46,47,69,79
20,67,52,74,3,40,41,48,15,91,20,94,74,71,45,26,88,59,11,51,37,5,1,20,23,79,72,5,41,48,83,65,11,94,17,96,79,19,13,66,60,40,38,43,39,43,2,35,50,54,97,35,62,80,40,22,60,61,5,95,39,92,72,30,11,5,37,94,33,68,72,79,31,92,43,10,85,44,9,56,20,3,68,13,83,87,76,23,39,60,98,64,22,42,89,94,80,68,42,22,19,86,92,24,89,96,99,54,78,6,89,69,16,39,16,73,8,48,58,21,62,41
21,19,61,8,49,60,86,65,5,67,73,10,15,63,76,49,35,8,29,43,67,68,62,42,8,1,79,3,66,72,73,33,50,58,16,15,13,12,70,64,75,50,90,13,93,1,85,42,15,71,43,32,64,93,66,6,45,2,58,51,75,15,30,5,43,23,86,43,72,98,36,65,20,47,46,11,58,28,84,3,48,38,48,8,8,59,95,73,12,16,37,8,60,45,40,11,42,57,70,85,87,77,83,27,77,66,26,43,2,50,66,42,62,82,48,31,52,57,18,0,93,90
22,51,92,91,94,71,88,87,66,58,88,42,29,38,13,64,16,67,75,46,18,73,31,5,28,87,23,53,85,88,50,60,74,75,39,51,70,35,47,43,0,60,28,8,12,48,72,71,55,34,26,2,43,32,90,65,19,62,28,65,28,27,51,98,74,35,33,99,90,76,42,3,52,81,96,5,5,72,62,89,34,36,57,81,40,27,32,50,23,35,24,58,91,26,94,46,7,96,39,94,18,28,66,6,41,94,31,80,86,73,71,44,8,22,52,4,45,12,61,2,92,75
23,29,16,46,2,35,66,39,61,35,11,79,40,70,35,78,92,67,85,71,37,61,14,78,3,62,5,37,56,47,74,36,46,55,49,58,51,80,87,85,54,22,50,92,21,52,57,64,85,23,63,60,50,77,17,44,9,22,67,44,92,47,17,27,28,92,37,11,41,46,77,6,63,37,18,47,87,21,31,63,99,60,68,59,23,32,8,72,24,42,48,89,96,14,35,14,81,27,68,5,34,50,74,0,18,33,95,24,89,9,43,13,25,19,89,24,19,12,84,82,20,96
24,36,79,18,65,56,85,54,59,17,55,59,50,85,70,72,9,98,92,57,97,43,60,56,48,30,79,34,73,4,5,54,60,24,42,65,8,71,21,87,41,73,54,12,84,51,61,44,85,89,45,26,84,97,96,15,38,87,83,56,47,46,87,25,53,82,11,44,69,37,76,69,56,52,28,36,68,52,67,21,18,77,17,9,75,31,87,94,99,50,4,2,55,89,48,76,83,76,59,17,42,68,66,88,23,77,89,89,54,53,46,13,88,62,78,27,32,86,21,85,36,90
