,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
10,70,92,41,90,45,35,72,15,44,20,23,79,9,46,32,85,14,59,3,21,0,50,62,36,52,20,76,43,79,59,43,9,32,25,87,17,39,90,57,11,88,0,61,87,8,7,62,57,53,16,50,78,72,21,42,1,36,23,4,70,14,87,90,63,60,66,66,75,51,53,79,79,11,98,77,7,55,84,77,2,2,69,66,95,30,59,74,63,55,47,44,40,93,32,22,42,46,57,79,6,52,56,17,53,35,43,49,90,59,94,99,79,30,47,99,95,98,95,70,81,40
11,75,22,14,89,64,20,30,12,35,27,9,20,80,74,41,48,2,57,47,9,80,35,33,10,71,17,1,58,96,44,40,27,38,54,97,64,79,15,80,24,5,55,81,45,46,54,44,92,36,41,50,24,84,36,50,77,62,87,48,35,20,22,43,82,96,10,7,84,60,78,79,47,30,26,82,37,44,89,24,45,14,88,90,45,31,92,87,59,76,28,47,15,5,12,56,97,32,8,70,10,68,92,90,20,91,88,2,72,12,22,95,67,41,75,71,82,63,28,12,87,53
12,50,13,63,10,67,1,85,67,86,17,66,51,31,44,34,56,31,27,22,97,66,18,16,56,35,69,35,18,80,95,39,73,34,22,33,2,86,82,32,10,4,66,39,35,75,6,7,92,52,5,62,61,66,6,94,7,43,43,94,44,50,17,64,37,41,16,92,98,41,7,31,28,44,0,99,66,50,66,10,62,33,88,1,7,85,95,19,37,85,14,62,75,67,85,16,32,28,12,29,21,9,97,40,9,38,81,32,78,75,69,55,39,85,82,31,23,2,1,73,27,47
13,62,65,41,83,76,6,73,16,69,47,52,61,60,17,60,22,75,15,17,74,4,33,6,93,13,94,7,11,31,88,3,42,23,30,98,72,46,33,51,28,61,0,43,16,48,17,95,98,54,1,68,60,38,73,61,18,70,47,70,87,95,71,51,14,31,43,29,26,76,33,9,21,63,79,8,3,54,54,76,50,45,34,68,50,63,91,72,80,18,1,97,86,55,42,92,56,99,13,36,43,78,8,66,31,47,74,40,19,27,93,13,99,32,37,41,38,63,66,76,61,44
14,92,97,91,15,61,86,44,94,25,69,97,39,1,81,42,14,54,66,92,29,22,41,26,70,19,84,1,86,13,87,51,39,66,69,68,67,34,14,39,3,82,85,27,77,30,43,93,49,70,1,94,22,75,85,21,62,31,43,7,76,2,78,23,44,16,18,67,22,45,51,14,76,32,26,33,50,7,92,49,71,96,40,46,82,81,89,62,40,86,37,32,41,85,9,80,82,26,91,98,65,94,47,85,8,98,65,11,71,29,2,66,51,12,55,82,16,65,51,91,71,22
15,12,16,59,98,76,52,16,87,19,39,69,91,71,22,90,77,60,63,53,24,89,81,46,89,92,75,91,57,1,93,69,93,7,92,85,54,4,14,66,45,85,87,53,88,97,87,46,50,77,94,33,2,1,67,55,74,95,77,95,83,70,64,36,43,22,46,17,25,43,39,98,62,79,89,91,61,47,68,86,5,91,65,21,15,62,51,82,14,9,2,61,55,74,64,39,58,70,33,37,56,91,47,16,34,12,69,19,24,99,67,43,28,73,74,98,24,61,93,67,61,28
16,7,79,28,33,38,23,56,17,36,60,27,4,99,15,0,58,43,3,42,72,66,28,10,19,34,62,42,74,70,89,62,5,53,9,82,54,9,1,17,59,66,37,39,43,66,34,48,10,88,86,55,43,90,97,42,62,72,26,62,66,89,94,63,62,49,84,7,51,10,82,53,45,96,64,10,6,53,90,32,6,91,67,95,46,80,15,33,25,83,3,43,69,79,45,79,96,32,6,70,54,31,69,6,33,64,74,50,7,22,36,71,57,53,49,96,89,85,73,50,89,51
17,28,79,12,44,73,30,52,62,87,95,4,75,26,25,76,82,39,55,29,9,66,51,85,44,4,55,51,47,66,70,35,88,94,32,79,99,35,70,39,76,87,26,71,49,82,86,80,35,46,67,39,97,91,4,61,6,66,37,72,2,43,90,72,23,77,57,89,68,78,1,31,85,48,6,35,11,77,76,0,59,74,84,11,14,67,66,85,30,60,51,44,69,66,77,47,24,89,43,36,25,33,12,50,75,33,5,6,36,72,76,32,38,45,41,52,14,69,32,14,95,11
18,67,52,71,32,29,46,83,69,83,54,48,6,17,35,54,6,4,1,96,17,29,24,75,46,35,67,91,10,85,31,37,16,30,44,4,78,25,19,16,4,0,5,91,28,95,1,33,22,55,60,26,34,57,40,18,51,1,72,97,26,17,40,81,63,95,73,26,99,11,71,43,40,57,87,73,79,83,5,32,9,79,21,57,50,30,2,39,57,71,60,6,55,41,29,74,79,27,30,49,42,0,53,17,71,41,91,46,76,82,49,15,77,49,11,17,80,89,46,22,70,18
19,13,8,48,25,81,82,4,98,41,27,53,34,75,12,81,28,70,57,65,97,39,90,76,72,33,45,95,59,9,38,23,31,22,72,19,59,12,39,82,71,79,54,12,60,67,61,42,33,49,99,45,54,76,86,16,15,54,57,54,21,13,68,48,88,26,40,17,13,48,52,28,15,50,4,60,97,41,9,40,66,53,73,49,22,21,69,41,30,77,87,71,30,53,81,54,35,6,66,8,95,81,85,27,40,54,96,1,96,7,27,4,37,46,56,0,48,11,80,77,8,14
20,34,18,12,5,99,68,47,6,57,10,78,33,56,93,95,19,88,71,52,59,1,27,27,29,63,15,47,53,26,72,44,6,3,15,39,54,7,73,5,81,42,24,28,22,44,35,7,11,50,65,73,68,48,36,58,91,3,96,28,78,93,94,86,50,48,57,80,54,7,21,38,30,34,79,43,83,29,31,30,5,11,13,63,57,21,39,64,91,29,77,91,78,14,8,89,61,54,48,32,79,62,84,45,50,55,9,48,41,76,4,94,46,24,3,20,3,3,68,88,78,29
21,4,42,5,62,45,77,43,43,92,10,51,86,21,96,4,63,19,45,22,29,61,85,93,21,48,30,50,88,44,2,86,96,65,73,74,66,18,63,45,59,5,55,44,86,61,7,65,22,33,50,8,42,77,57,18,19,35,58,53,18,20,76,92,53,58,47,69,76,60,43,66,18,30,80,36,23,77,11,48,87,8,77,57,91,47,79,48,9,98,15,54,93,87,1,63,9,38,2,34,88,55,7,18,68,18,8,43,42,75,15,73,29,87,97,15,72,87,88,46,79,23
22,96,27,43,84,76,10,85,92,85,11,26,96,2,10,32,49,35,97,43,67,10,32,46,24,72,48,91,27,47,54,41,30,24,88,51,16,54,97,9,48,50,60,94,19,95,9,28,51,30,74,65,61,6,83,93,70,42,45,1,13,51,22,52,44,17,35,76,67,41,36,14,50,57,24,79,74,70,99,74,47,34,22,41,89,47,6,51,33,1,31,95,6,37,90,7,41,82,25,19,46,79,50,79,80,87,20,16,47,43,25,15,40,49,92,36,43,79,78,40,42,25
23,96,17,16,7,50,16,51,81,9,67,19,48,45,72,22,56,85,97,92,84,88,1,68,21,58,35,61,2,9,95,67,58,13,75,5,60,87,77,72,35,72,15,40,70,39,5,28,40,7,52,30,44,50,37,71,20,26,0,14,59,28,97,38,54,30,57,86,1,12,74,39,54,73,85,1,84,25,95,57,63,8,91,74,26,3,46,28,27,21,63,86,46,61,33,81,63,69,47,46,1,58,18,62,6,99,60,84,23,4,56,42,50,54,9,25,83,44,71,27,85,51
24,20,3,60,41,15,94,84,91,86,50,45,79,70,52,61,63,47,78,25,6,7,85,72,84,39,2,18,52,51,96,49,49,3,94,35,69,4,33,58,33,6,84,33,29,87,14,46,89,84,51,23,70,99,80,41,26,7,27,57,20,42,82,1,75,27,95,26,96,4,33,47,7,29,22,56,75,96,26,53,82,46,38,45,54,20,99,80,86,43,81,54,77,56,16,54,51,66,28,46,74,86,99,6,13,34,36,72,59,82,33,86,45,96,75,18,25,43,60,63,77,13
