,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
10,45,11,10,46,38,91,86,49,60,92,81,38,70,58,6,6,59,51,1,20,10,80,16,3,7,42,5,83,63,85,86,16,85,18,39,72,14,54,41,25,40,69,37,31,60,3,95,9,84,40,39,2,83,4,11,72,68,94,4,79,71,81,41,7,24,79,96,17,24,33,14,68,39,57,48,78,66,30,86,70,6,30,71,61,65,89,39,66,21,69,65,73,83,97,1,15,74,33,44,39,82,34,70,57,85,59,97,27,94,38,3,62,6,93,30,36,38,76,40,89,95
11,41,63,79,6,65,26,31,33,49,83,82,0,1,70,49,11,79,53,30,82,87,58,63,60,97,90,10,74,67,68,80,79,69,25,88,83,48,94,32,13,80,66,72,4,15,34,88,69,21,81,36,33,92,64,30,54,29,17,5,31,45,21,58,64,33,96,82,64,34,81,17,46,51,30,82,84,76,17,6,99,18,65,71,55,32,41,66,8,88,80,75,69,56,45,67,63,7,88,29,71,8,48,31,53,0,70,55,81,80,33,50,66,68,15,6,65,91,33,34,9,74
12,77,65,50,83,57,33,67,84,32,46,76,9,33,14,25,34,31,86,97,88,28,5,39,12,43,18,35,26,18,39,46,3,19,29,1,29,8,82,70,28,35,67,12,47,19,20,49,23,37,22,13,92,41,96,7,63,2,64,56,45,67,33,82,6,9,78,92,80,34,46,46,68,27,24,16,41,2,84,68,51,49,61,90,93,72,78,17,98,33,36,92,6,43,64,73,24,53,35,59,51,61,50,91,40,30,40,80,52,42,42,17,25,35,62,93,50,16,92,92,67,73
13,76,12,79,97,56,7,72,82,12,79,72,53,71,90,23,87,6,39,95,45,96,33,82,68,18,49,72,37,97,67,76,21,17,95,35,44,60,2,52,39,40,23,58,95,91,58,94,25,51,83,38,35,50,61,19,75,46,29,19,49,92,32,30,6,10,4,43,63,32,24,36,60,96,78,63,35,98,12,15,38,7,75,83,14,42,94,55,78,87,78,66,81,85,55,97,98,44,24,50,53,64,94,42,38,45,63,12,67,71,66,44,64,41,64,50,2,3,3,27,85,51
14,52,52,22,16,16,95,8,94,94,17,90,23,22,70,11,7,30,51,42,10,70,63,71,62,22,30,85,96,91,15,68,39,73,86,46,7,67,48,53,24,37,68,62,40,65,58,22,69,67,56,0,61,15,30,66,25,0,37,63,56,43,48,97,36,14,72,27,39,55,73,48,27,75,91,50,58,29,61,79,65,81,49,68,37,9,96,44,32,90,3,70,37,92,23,21,60,30,62,80,50,62,5,93,28,56,8,6,84,51,97,62,55,73,0,38,23,95,2,1,12,23
15,42,47,17,29,27,25,74,48,42,28,6,56,21,44,94,63,11,78,89,20,3,17,35,79,32,9,39,92,59,59,33,50,86,92,38,23,98,72,20,55,24,67,4,4,67,38,35,5,72,42,27,15,16,15,87,9,28,18,53,3,77,6,47,77,14,50,49,82,53,85,13,0,51,99,83,55,22,93,10,24,73,55,25,89,81,51,63,78,21,82,57,90,87,75,59,7,34,93,99,77,45,46,8,8,68,73,11,60,81,78,69,84,75,6,92,52,58,1,33,20,77
16,11,15,26,29,7,1,0,52,10,50,84,41,83,84,18,93,47,36,98,72,41,38,70,31,35,16,74,30,92,2,53,75,9,14,43,54,99,15,4,53,2,96,7,1,66,17,79,60,66,31,78,57,34,31,6,11,33,92,58,17,28,91,60,84,61,23,38,19,26,30,70,41,51,38,72,12,79,42,63,89,58,76,6,60,90,39,98,90,75,89,82,88,66,0,63,77,83,65,42,2,82,4,6,98,2,28,40,46,2,60,78,78,49,61,0,22,19,37,58,97,10
17,43,29,90,1,58,86,64,85,97,59,86,46,68,3,64,67,30,79,67,93,62,20,20,35,19,22,7,61,20,83,67,67,7,80,55,57,15,82,50,89,88,24,25,42,70,64,38,31,99,35,25,23,70,24,44,7,0,30,44,19,89,44,80,35,95,89,44,29,66,44,28,57,68,17,41,60,27,34,93,92,28,38,48,84,9,14,47,88,2,6,95,26,89,52,45,77,63,8,32,5,27,48,70,83,45,54,6,75,89,66,86,51,95,77,15,27,82,98,0,86,93
18,57,22,8,46,81,0,10,62,39,96,0,70,27,9,79,41,56,98,2,89,30,38,91,90,25,51,70,53,79,65,19,6,28,65,56,97,14,33,98,38,74,46,88,13,32,8,54,18,52,87,87,88,51,7,97,88,97,6,80,40,96,86,21,18,27,17,1,14,77,40,72,13,34,71,64,0,11,90,68,18,31,69,25,8,38,0,67,74,74,19,59,5,88,79,14,76,65,3,67,11,45,75,88,1,84,62,69,77,46,36,46,47,90,70,67,31,62,32,65,69,88
19,75,80,22,67,52,60,71,20,80,54,2,84,41,41,31,7,35,0,37,26,94,92,11,58,10,14,83,42,56,66,79,45,16,57,49,1,40,66,69,45,58,51,71,73,21,56,74,43,87,61,86,75,66,75,38,97,64,3,77,53,2,16,90,50,96,2,36,32,32,24,72,18,3,86,11,79,21,97,13,58,32,80,41,58,21,56,81,85,97,63,26,63,87,57,87,61,11,74,85,22,65,26,9,15,0,19,97,3,6,12,13,77,82,88,56,99,12,66,90,79,46
20,64,45,58,36,96,65,0,14,0,57,14,50,90,88,88,77,4,26,0,26,92,63,2,57,22,71,7,56,43,93,19,52,52,61,24,82,65,80,77,67,64,28,39,17,4,63,56,26,19,69,13,51,33,26,24,60,27,31,14,0,97,13,24,31,83,96,62,88,3,65,10,72,6,75,69,59,47,99,77,22,36,6,76,11,1,83,35,33,35,30,90,79,16,52,38,26,20,12,28,89,82,36,66,82,63,18,50,71,82,24,89,98,94,40,53,63,61,63,48,25,1
21,14,96,23,33,83,27,12,99,86,44,30,19,2,46,19,55,25,32,48,84,44,8,89,27,84,73,51,92,99,37,75,65,73,79,24,66,18,43,55,17,92,89,37,52,56,98,21,76,23,82,67,97,60,59,59,31,31,12,16,52,42,66,61,14,64,41,81,71,35,12,63,85,86,43,32,21,61,75,60,68,86,76,8,35,6,10,46,99,59,9,39,92,18,5,65,74,14,24,42,61,58,78,89,54,18,74,45,70,43,56,28,47,55,89,86,54,34,15,76,31,24
22,88,79,57,43,67,66,51,26,19,89,94,17,25,60,81,49,11,44,72,3,68,98,34,5,71,73,21,51,98,17,17,23,18,46,93,48,35,97,2,66,23,62,41,96,82,66,44,99,74,87,97,61,34,85,13,29,89,46,24,51,77,45,12,16,51,4,72,48,2,27,87,31,74,41,37,59,10,90,3,72,90,31,74,58,18,94,36,84,98,63,58,36,5,81,24,11,25,82,33,19,99,74,95,34,41,57,17,38,60,91,50,72,57,76,41,63,24,15,26,55,71
23,92,26,7,8,12,34,91,50,6,67,52,53,74,49,55,20,19,12,73,36,22,69,85,42,41,57,14,35,68,25,53,47,31,70,3,53,46,79,83,76,29,76,28,22,86,98,61,0,55,67,47,51,81,53,95,16,88,75,40,29,47,95,85,19,99,50,67,42,80,4,86,54,3,58,79,61,31,64,15,68,18,9,24,81,76,71,20,46,90,19,12,46,72,38,69,36,88,73,91,76,87,79,69,96,31,21,20,32,28,66,71,61,49,18,24,71,81,39,13,10,48
24,70,31,71,29,89,81,41,77,21,19,46,24,53,62,48,2,21,39,70,13,6,21,31,83,74,68,93,69,17,80,82,12,78,16,44,27,18,36,2,92,83,44,31,88,51,48,97,10,90,19,8,74,64,79,41,73,25,35,22,61,72,17,42,68,53,45,61,88,48,11,87,84,94,27,80,69,54,24,0,42,31,14,23,1,73,28,69,72,65,12,62,3,16,22,19,36,37,37,36,54,98,4,51,41,18,14,32,60,87,41,40,11,51,95,75,5,28,57,57,42,14
