,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
10,75,8,55,12,68,63,70,38,84,9,92,19,36,60,6,72,14,88,10,38,72,48,32,49,40,35,40,42,27,61,73,88,92,21,79,55,92,19,50,77,50,65,49,26,61,97,55,31,62,97,82,13,94,44,50,59,8,5,43,40,8,68,56,27,10,26,86,44,10,74,44,49,78,68,5,4,87,23,23,59,41,85,63,39,52,95,17,55,54,75,93,39,94,92,90,37,48,6,53,54,67,75,98,80,80,87,6,57,55,55,57,41,18,1,53,9,10,34,21,50,7
11,8,10,27,66,80,11,86,32,4,49,55,38,84,19,76,15,44,74,84,96,69,4,32,82,62,42,38,40,69,46,78,31,29,35,29,85,86,21,4,26,90,62,35,8,72,40,54,35,40,40,12,35,95,68,13,8,90,17,14,10,25,69,88,44,66,65,90,25,77,13,68,75,19,25,20,38,44,1,32,29,12,7,7,10,50,65,16,1,33,9,31,32,24,23,29,18,60,24,68,72,54,23,83,95,26,86,91,80,79,74,55,70,6,24,34,40,33,30,40,70,19
12,23,38,34,97,6,59,4,16,46,20,33,88,53,59,34,76,41,35,58,59,30,20,68,44,93,50,38,8,44,18,77,27,27,6,40,20,28,11,4,94,68,72,17,61,67,43,82,32,45,92,5,49,36,89,67,92,80,60,28,37,11,55,8,31,11,7,67,84,40,7,22,3,10,0,46,5,79,85,91,64,36,20,94,24,47,86,93,87,63,59,83,39,20,7,5,64,22,31,52,14,24,84,90,58,2,49,53,53,17,18,5,29,38,54,29,70,44,50,90,31,58
13,52,38,84,91,46,14,41,19,34,9,96,37,36,18,78,86,91,6,94,84,85,55,18,45,82,18,8,59,45,42,40,52,13,70,98,28,44,45,63,7,89,75,6,0,3,7,10,32,94,87,12,47,10,26,16,9,98,27,10,39,58,95,26,94,55,14,95,23,69,56,94,17,8,54,53,23,22,51,67,12,30,73,60,1,2,81,28,16,74,19,82,37,51,41,27,65,22,57,92,31,36,71,95,75,21,77,19,68,19,58,18,84,15,1,63,74,30,47,26,24,32
14,62,31,3,30,22,20,98,93,81,46,23,33,32,80,35,19,59,95,11,8,36,15,15,10,68,13,42,99,61,31,25,19,73,78,93,79,32,77,78,45,36,58,19,96,62,88,35,18,28,99,32,4,4,68,57,23,48,57,6,28,21,75,6,10,72,46,65,82,77,75,45,90,91,55,96,35,63,89,75,5,96,12,43,90,57,62,20,41,71,34,99,72,98,12,60,58,3,82,35,46,97,3,1,14,80,94,16,23,91,63,70,87,79,96,43,45,49,76,38,44,48
15,68,57,39,42,2,71,68,67,51,20,54,21,13,73,5,54,56,60,88,10,51,57,40,42,87,41,49,87,23,57,41,89,14,45,61,49,47,24,59,28,33,0,89,35,15,84,93,55,90,78,66,85,20,94,68,78,13,78,3,4,26,82,74,18,68,48,9,14,43,15,76,36,98,84,88,77,15,48,91,3,36,76,73,88,71,93,74,66,49,75,69,39,88,86,98,26,91,58,37,35,99,41,14,70,31,22,5,75,74,1,20,70,18,61,51,49,87,39,93,81,26
16,20,89,61,93,97,11,80,35,27,78,3,12,72,41,73,18,86,69,78,58,35,19,12,94,44,36,72,30,24,32,27,48,61,83,76,61,35,68,70,72,59,17,83,18,14,87,61,31,81,99,40,75,47,21,23,18,63,37,90,96,82,28,45,70,22,45,19,89,46,81,5,63,9,37,38,43,84,17,9,34,96,82,47,16,41,99,30,44,26,51,43,47,77,68,42,86,5,22,92,90,88,86,13,79,97,12,59,23,51,97,56,76,3,97,83,43,73,89,15,69,54
17,33,91,10,46,78,13,59,36,12,48,87,57,74,29,69,89,28,86,88,78,7,43,26,48,5,22,45,63,67,25,27,57,71,99,42,43,46,56,78,21,37,21,24,79,17,97,37,38,68,3,93,31,32,58,96,16,81,79,78,83,68,84,42,74,69,18,27,68,37,52,16,71,81,5,56,13,59,80,52,33,80,64,63,63,38,3,26,16,22,88,12,11,13,11,40,29,44,23,87,92,91,58,43,84,82,46,82,97,78,51,82,99,18,40,14,36,28,72,2,19,18
18,98,28,89,99,12,8,75,5,29,59,48,15,84,86,24,5,28,33,51,7,18,12,13,9,43,20,77,56,54,98,39,90,15,34,18,82,77,27,75,37,22,85,35,75,37,71,54,71,83,61,35,59,84,88,47,77,81,70,98,10,34,12,23,20,34,12,29,56,98,84,99,5,66,78,85,28,19,23,98,50,21,57,66,73,52,14,56,10,4,85,51,26,10,32,39,85,78,10,15,88,31,10,8,62,20,33,29,96,65,70,17,7,46,97,18,92,42,16,47,28,81
19,10,68,8,22,84,53,92,34,46,86,4,41,70,13,19,64,4,72,5,46,87,48,21,71,29,48,2,25,77,7,92,1,64,0,70,5,55,66,82,78,40,24,28,65,14,29,85,67,28,44,63,41,61,22,16,61,76,23,86,94,62,95,59,31,6,88,91,90,68,31,5,17,26,85,7,90,5,77,62,89,6,85,68,97,19,29,83,53,65,48,63,74,2,54,73,8,18,64,98,38,46,31,62,77,89,78,64,68,67,23,35,99,1,39,60,53,69,24,15,80,55
20,72,30,6,51,63,56,11,33,51,35,96,0,12,30,53,23,18,96,53,29,75,71,38,2,90,67,96,80,73,40,73,86,16,69,60,77,13,84,61,39,87,12,17,16,6,32,39,16,83,9,78,89,62,19,9,56,68,11,60,10,53,98,52,94,38,4,16,29,80,31,92,44,61,34,39,85,18,75,19,70,94,67,68,22,59,81,36,6,3,52,58,68,70,62,82,5,30,11,1,88,66,20,38,64,55,57,13,62,82,92,29,55,81,42,57,30,27,97,90,40,30
21,27,37,72,52,40,32,81,69,36,79,44,37,61,72,3,21,22,65,48,16,14,19,61,94,60,75,83,74,98,48,44,38,23,79,63,84,36,71,45,91,38,52,18,14,63,70,86,0,52,36,15,33,18,90,63,46,11,45,29,61,0,56,95,11,48,6,10,60,6,40,22,59,76,91,49,81,20,65,10,81,1,16,28,86,18,74,22,41,11,19,33,28,4,57,55,22,69,80,89,31,78,20,50,41,37,65,67,4,22,12,6,14,53,88,45,76,83,24,9,34,6
22,61,15,11,56,65,68,84,50,66,39,41,65,51,20,58,33,51,36,22,30,54,52,81,10,3,97,52,30,63,22,79,55,98,58,57,80,27,83,57,65,31,99,81,96,24,61,85,40,53,61,36,45,73,0,73,77,72,91,51,37,56,13,98,79,99,56,21,83,39,4,20,80,63,86,95,78,82,72,84,82,63,49,72,74,12,62,92,54,59,62,37,1,84,21,90,68,74,43,82,63,0,43,71,32,30,50,66,33,53,49,20,28,98,23,18,87,71,35,26,30,71
23,74,96,46,23,94,5,1,36,67,14,25,45,95,65,72,18,19,93,91,54,34,24,6,5,94,37,18,48,30,68,86,3,53,45,69,36,69,79,4,68,77,82,37,60,51,25,23,44,34,74,70,44,29,87,41,72,30,72,31,13,5,14,80,97,68,67,22,27,80,10,17,94,82,99,35,48,76,88,84,41,71,42,58,81,1,45,63,25,19,59,40,74,21,70,18,24,84,21,62,36,51,90,90,52,72,52,72,44,35,55,94,71,67,42,77,60,38,75,64,16,28
24,70,55,54,36,58,87,50,95,73,33,52,59,76,24,99,44,54,47,61,61,6,10,91,96,44,67,78,10,81,86,9,45,98,7,54,3,2,92,23,7,2,15,56,81,43,78,25,61,34,55,14,29,19,92,19,58,97,53,76,75,71,29,99,93,74,11,41,16,66,14,61,75,36,29,65,18,46,70,19,4,38,51,56,99,44,15,7,61,43,66,0,21,61,40,31,38,85,5,25,78,71,55,56,95,90,68,46,29,30,93,51,19,6,72,23,5,46,89,60,12,50
