,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
10,36,38,21,16,96,88,19,10,18,12,88,35,28,45,46,62,85,66,14,76,79,34,46,7,15,39,59,30,60,71,55,35,11,68,87,60,19,68,44,72,73,32,36,14,92,34,26,82,94,75,90,68,95,59,67,82,86,77,37,38,38,64,25,22,45,30,17,33,24,56,29,26,55,79,40,21,33,3,1,71,75,52,45,44,56,90,92,54,28,52,35,85,24,80,47,50,6,2,79,93,17,29,42,54,86,23,32,91,94,75,0,38,93,42,79,5,56,33,36,81,40
11,13,53,16,42,52,87,94,19,80,25,51,45,94,22,39,61,43,15,82,28,12,64,52,43,10,45,38,35,96,81,43,48,48,11,44,7,41,32,95,49,85,3,19,96,62,44,8,89,83,45,75,14,40,33,20,42,43,29,28,59,41,73,78,8,89,98,22,42,33,84,47,37,60,82,75,45,18,11,24,17,96,35,45,13,79,84,3,53,27,78,50,80,82,87,78,38,69,81,94,56,0,24,1,26,73,73,43,49,3,36,74,89,78,70,38,67,36,94,53,91,0
12,76,98,92,66,84,74,83,65,92,31,68,37,56,17,83,92,70,53,90,21,89,85,3,77,78,76,22,78,39,26,67,48,18,50,9,10,69,94,41,84,82,68,61,48,59,57,19,81,7,80,57,32,91,61,75,19,36,59,62,45,79,69,51,28,83,7,63,99,21,47,44,99,7,62,39,37,57,38,21,17,46,94,40,66,20,37,42,78,35,24,80,77,21,48,23,50,65,3,45,9,55,21,38,11,90,78,68,6,78,72,70,84,97,66,85,20,57,95,63,41,50
13,83,88,77,11,72,94,49,31,63,22,37,14,89,22,26,86,95,90,2,28,31,48,57,31,77,30,52,41,73,0,75,35,12,36,75,71,1,11,46,52,80,58,2,5,69,67,48,67,89,59,49,73,11,4,50,88,79,32,39,58,18,2,17,95,9,13,39,17,58,36,55,22,9,80,81,67,10,69,14,94,35,21,50,46,75,81,27,66,98,20,32,80,62,78,93,63,88,94,15,48,69,7,53,72,54,2,86,1,58,37,86,8,22,85,61,48,84,56,15,96,5
14,32,77,91,29,31,70,29,14,30,13,20,68,71,17,83,31,80,98,5,2,48,12,54,2,23,14,27,3,4,33,96,52,5,45,34,65,37,31,53,3,94,1,37,30,66,55,13,97,18,69,34,46,2,86,77,77,92,79,51,12,11,80,36,35,30,44,71,74,82,41,38,23,21,25,24,34,70,20,75,54,51,22,41,41,11,56,77,56,82,38,58,61,54,86,21,54,51,82,27,24,51,84,94,50,11,4,94,23,31,82,9,61,7,10,38,76,9,42,92,56,97
15,65,78,7,56,92,0,57,78,99,73,96,10,10,69,43,86,39,3,9,21,30,81,42,53,70,31,46,66,24,35,60,49,25,13,16,33,55,3,38,67,42,8,54,16,3,82,53,14,6,6,40,81,16,1,50,17,6,19,29,47,78,53,13,60,37,54,55,73,53,80,45,93,70,21,99,4,9,12,3,58,32,48,61,40,79,0,88,64,40,95,61,55,50,53,10,60,31,52,17,45,67,55,11,32,89,83,31,21,80,84,50,69,45,77,70,7,3,58,88,0,93
16,59,2,7,29,20,2,78,54,71,39,62,20,22,39,78,3,22,55,23,50,35,74,79,47,88,56,25,63,49,23,80,35,77,61,24,91,8,1,13,51,73,31,25,86,36,99,14,16,62,25,6,6,80,36,51,22,12,23,44,42,85,63,74,5,56,72,8,5,88,83,94,34,38,48,51,86,18,10,93,33,7,47,95,5,25,91,64,78,10,96,90,98,58,70,85,62,11,92,4,58,2,10,86,17,22,35,46,33,67,82,78,15,56,41,42,89,98,15,51,92,99
17,38,17,87,30,63,50,15,30,15,42,60,50,6,4,11,2,95,42,28,86,52,51,92,63,51,51,55,30,41,12,41,30,36,13,6,42,0,23,62,8,2,89,41,90,51,94,54,80,97,1,53,86,33,30,99,75,15,72,83,22,50,59,32,53,15,32,94,78,7,22,97,45,85,8,66,52,59,83,19,2,51,71,16,28,8,8,27,1,11,81,70,92,31,58,32,55,59,0,7,43,54,7,73,1,36,80,41,20,17,45,26,67,37,10,19,1,69,78,35,9,94
18,50,89,10,78,27,53,42,94,78,69,77,0,25,19,53,56,40,62,33,99,62,68,44,63,8,61,88,46,91,7,49,84,10,82,23,59,23,57,76,83,85,68,23,83,6,3,64,91,0,23,76,81,85,48,30,89,95,71,95,15,22,38,94,88,69,2,49,70,60,62,92,70,67,55,64,45,89,12,83,98,3,21,28,63,52,64,92,69,82,72,85,17,25,60,31,11,30,77,83,7,40,65,9,57,31,49,47,95,50,51,5,45,77,53,78,99,88,45,13,97,14
19,1,60,17,72,76,60,51,26,11,64,68,88,87,93,6,67,24,2,64,29,27,78,14,95,28,83,33,22,85,0,98,18,4,21,90,0,72,5,60,28,64,33,86,48,66,51,84,16,99,17,82,80,96,69,25,92,53,74,71,93,20,2,28,87,68,35,6,35,37,78,62,84,46,46,58,38,72,15,23,56,85,32,57,44,60,5,63,81,85,29,60,26,34,88,96,32,82,21,18,77,35,7,18,10,22,10,67,68,68,87,74,89,83,0,80,97,6,54,7,56,68
20,5,18,24,59,98,81,33,63,36,74,14,42,35,75,89,74,99,65,53,9,60,12,62,71,89,10,29,72,31,15,38,99,87,28,60,85,80,93,5,2,86,20,5,45,41,43,44,88,92,96,29,40,21,63,55,5,62,99,25,22,39,79,97,69,44,82,57,22,17,79,58,5,7,22,63,46,67,64,27,25,71,65,77,81,11,47,22,69,50,28,0,81,34,84,23,2,98,46,86,39,15,49,95,43,65,25,93,81,8,65,82,69,0,94,39,77,15,45,17,71,3
21,69,52,3,84,28,32,85,11,79,86,27,67,9,10,2,1,54,44,60,37,36,11,46,9,27,54,66,43,6,92,64,70,83,78,29,29,5,57,53,58,3,26,96,20,80,63,39,24,44,57,24,44,25,57,15,97,21,65,19,24,26,70,38,26,13,89,73,66,58,21,0,53,24,14,97,54,4,81,11,66,56,36,58,63,8,34,89,55,65,15,9,6,41,32,79,22,43,43,97,11,14,93,58,31,46,65,39,19,10,13,62,71,90,10,51,52,98,50,70,16,91
22,54,45,25,11,19,28,62,2,80,51,91,24,79,19,82,49,0,64,13,89,38,27,74,88,51,76,64,26,41,89,58,89,78,11,23,8,28,3,58,70,58,25,23,77,56,8,62,32,74,34,73,18,28,24,37,48,3,8,90,97,14,0,75,11,84,51,28,58,89,31,5,44,93,59,5,73,42,76,86,7,89,29,17,97,97,54,17,93,78,44,30,62,54,44,17,86,57,14,82,91,9,76,19,18,51,50,41,73,1,4,51,6,53,21,64,46,81,38,21,75,27
23,34,57,22,56,31,85,36,6,4,19,51,6,73,87,35,80,73,97,71,1,89,77,61,30,91,18,3,89,26,25,62,90,4,36,34,3,77,3,0,17,88,26,16,35,1,44,19,16,51,24,19,73,45,5,75,38,75,9,97,3,90,64,38,5,69,52,78,52,1,90,22,69,36,22,77,73,73,61,48,38,81,44,54,10,84,37,14,93,83,43,5,47,52,51,46,91,6,94,14,68,82,5,79,93,30,45,57,13,94,12,53,97,92,29,60,28,2,44,96,12,57
24,1,90,5,27,10,66,97,83,40,64,36,74,70,70,0,39,71,20,34,66,65,70,65,76,87,79,15,61,6,80,51,87,27,58,43,73,12,76,1,4,25,91,34,81,81,37,77,98,95,78,12,45,18,71,96,87,66,19,37,89,13,92,27,2,73,97,87,29,90,65,6,71,2,1,58,79,89,50,18,37,59,25,96,87,70,29,39,89,24,11,70,6,69,69,29,60,55,16,74,33,92,86,36,69,91,5,60,25,69,10,37,47,3,57,69,95,78,44,2,38,77
