,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
10,25,76,63,30,12,1,30,29,84,74,11,71,66,87,43,45,13,44,6,90,52,23,65,88,39,98,55,37,15,55,71,11,68,54,70,48,17,19,95,42,38,11,55,99,99,4,77,0,59,14,99,48,16,59,0,78,3,47,18,54,65,91,55,13,7,40,92,64,92,34,84,36,53,44,18,93,6,76,45,39,69,58,43,46,56,59,78,98,94,82,5,6,7,54,39,87,82,23,95,55,42,68,24,9,81,69,40,49,86,29,47,27,1,42,11,29,97,70,84,34,84
11,61,19,86,88,95,87,39,35,84,10,98,4,19,5,8,3,93,20,71,41,49,91,23,35,94,67,26,88,15,23,60,13,92,50,61,9,6,55,7,20,51,82,91,63,84,16,2,44,7,14,71,1,8,84,74,37,96,4,87,5,15,2,73,11,31,12,15,81,73,81,0,8,32,22,14,56,46,60,8,4,98,55,81,61,26,98,60,53,68,20,78,61,26,5,63,65,12,84,24,91,40,91,39,34,74,86,82,29,17,12,23,49,22,39,42,8,55,65,84,46,20
12,54,46,45,38,47,4,54,47,82,77,48,79,49,95,5,73,49,15,66,66,33,28,38,55,96,52,83,27,36,33,23,62,7,32,7,54,2,91,28,38,29,41,1,13,48,98,34,51,35,9,3,10,61,84,23,41,11,71,75,7,76,75,46,44,43,51,14,47,12,99,73,43,8,75,56,53,23,5,10,98,77,32,23,42,21,3,45,62,15,28,25,67,40,22,98,93,69,56,17,28,74,70,93,25,26,50,64,52,28,93,0,73,25,4,24,34,91,51,57,32,81
13,67,17,80,67,46,85,84,82,87,52,11,2,35,35,89,11,66,67,32,9,4,71,38,88,51,64,33,30,83,22,13,26,29,72,24,39,82,2,30,88,19,47,52,82,73,25,70,35,96,71,86,84,62,83,13,18,90,31,78,42,71,81,68,32,45,86,84,35,74,79,47,38,84,37,21,35,66,93,0,52,2,41,56,54,17,59,24,79,77,92,79,13,14,42,92,61,77,94,62,24,87,93,70,11,34,94,41,27,88,13,9,44,3,17,28,78,25,0,19,9,88
14,83,72,7,18,5,75,73,34,95,41,88,42,62,39,33,93,12,27,58,67,20,71,76,9,19,5,24,83,23,16,46,36,60,86,38,57,10,6,41,16,98,97,74,51,38,88,96,61,50,8,20,27,89,67,73,83,44,44,97,90,35,73,44,81,84,73,91,63,98,28,55,7,9,99,16,51,20,24,38,4,44,47,41,61,69,22,36,83,97,49,63,60,79,98,95,1,40,44,58,67,75,5,63,28,33,32,76,5,77,28,42,4,80,63,42,9,47,3,60,70,38
15,34,83,99,40,6,42,45,90,11,27,84,87,67,28,75,78,26,65,52,17,63,66,56,51,5,18,35,32,9,90,9,16,85,85,52,95,90,81,86,76,1,47,85,60,50,80,72,74,54,9,76,24,19,68,74,58,93,61,62,40,48,99,18,14,13,94,79,38,19,5,33,28,46,20,33,55,10,85,66,12,57,40,13,50,89,80,59,60,92,59,68,5,39,89,75,42,67,82,38,22,90,54,34,34,1,76,92,16,20,43,82,23,5,92,43,11,34,80,27,94,3
16,38,17,13,71,43,90,8,13,68,20,27,89,27,48,59,72,61,53,64,28,85,67,79,87,46,2,76,65,90,77,22,98,67,69,62,52,8,56,81,32,15,14,5,5,44,9,82,34,72,68,35,83,3,4,62,38,97,55,92,89,3,22,84,55,84,31,55,97,41,57,65,11,32,8,29,39,52,28,7,56,22,10,22,26,49,57,24,32,37,92,50,25,91,71,47,41,68,2,82,58,18,4,29,21,32,96,10,79,93,94,25,87,35,27,70,38,38,35,86,56,13
17,50,27,12,29,94,94,53,11,91,49,62,32,42,54,75,38,62,48,53,91,64,50,59,55,26,78,9,10,69,68,45,37,7,1,32,24,30,8,79,94,21,70,18,88,67,95,37,38,70,31,17,63,8,82,29,58,10,73,64,34,29,65,91,10,57,59,28,38,4,65,8,16,17,26,65,67,75,30,43,16,5,56,31,62,4,7,80,32,58,27,17,68,23,30,58,44,89,83,63,92,26,15,5,89,42,62,1,89,32,97,46,29,16,89,19,87,13,81,13,37,47
18,19,16,67,56,57,68,85,59,43,83,33,12,13,17,26,71,59,20,50,68,0,19,61,63,61,93,10,17,39,81,10,44,90,48,55,87,8,79,75,71,50,85,12,43,45,2,22,4,29,96,77,77,84,36,87,98,16,33,17,42,29,0,0,39,50,11,72,91,59,38,82,82,59,43,75,30,82,78,41,3,15,45,20,10,8,85,1,58,55,23,58,72,66,97,68,55,83,92,40,29,6,20,16,22,25,23,16,53,90,51,0,76,8,41,49,7,59,95,86,97,37
19,44,84,75,25,16,22,27,85,19,34,11,13,37,97,16,5,68,20,20,56,61,17,53,42,23,26,17,34,19,4,59,78,77,70,84,98,40,87,6,55,51,21,98,65,61,7,6,92,29,8,49,76,82,31,75,67,77,89,19,15,70,67,77,38,81,70,67,50,50,66,95,92,78,7,18,72,81,58,74,40,66,29,71,26,38,92,84,23,63,46,14,89,96,48,9,36,40,13,55,67,83,58,8,42,43,38,45,5,56,33,83,37,9,68,8,25,81,9,10,66,89
20,29,16,95,95,59,99,6,64,29,57,85,41,99,85,72,64,89,63,18,31,25,27,10,90,35,98,38,69,11,96,58,61,67,81,94,41,15,51,56,14,58,37,43,75,75,1,12,49,37,4,40,49,66,42,36,18,28,61,96,11,28,68,10,12,4,65,96,37,49,54,16,72,65,47,8,94,36,60,19,96,94,18,21,70,30,96,25,39,95,51,46,63,42,14,12,80,36,51,54,38,92,45,7,16,11,48,46,55,18,13,16,51,65,95,32,45,60,13,40,23,23
21,62,37,51,88,83,53,99,75,38,75,81,30,88,65,79,80,77,20,66,68,80,84,86,57,15,62,12,29,48,77,62,64,11,36,22,84,45,87,6,66,79,69,25,9,12,68,77,97,49,33,48,39,70,19,17,65,77,90,64,79,55,99,53,88,96,53,86,28,41,93,2,30,6,7,88,41,89,63,5,10,6,11,47,76,83,37,67,11,64,76,11,44,40,11,92,69,45,12,93,46,29,67,19,49,77,20,38,61,28,32,92,35,38,72,18,38,37,63,71,21,60
22,27,23,90,75,78,0,1,77,73,85,38,70,40,74,69,39,47,16,21,42,23,26,79,98,7,39,14,75,37,47,29,52,63,81,32,49,65,52,93,6,13,54,50,61,10,11,20,45,81,75,30,86,60,5,14,81,83,26,11,31,70,53,67,48,71,39,74,85,9,78,44,22,34,70,76,95,10,36,71,15,37,71,53,49,68,33,51,15,30,56,7,94,0,14,73,33,72,15,70,6,72,45,99,46,55,37,7,40,0,26,88,38,64,73,97,0,30,37,29,75,25
23,83,53,88,44,5,30,92,71,60,18,52,31,27,40,50,66,53,9,56,6,13,23,70,68,24,7,64,17,52,98,88,92,83,12,14,38,56,40,78,4,45,88,17,50,36,24,97,3,63,72,50,63,51,73,14,90,36,92,39,93,23,33,21,21,93,87,62,9,49,21,40,44,75,95,6,39,12,8,53,61,82,11,43,52,3,16,34,23,93,84,72,52,23,74,76,69,38,66,16,22,70,65,49,52,21,95,70,3,20,61,97,38,46,79,91,4,51,32,35,93,29
24,95,30,21,92,64,22,19,80,3,15,88,65,38,54,61,61,50,68,70,4,21,8,74,57,64,44,3,69,25,16,99,38,33,97,44,78,22,43,92,42,4,75,37,92,54,80,14,17,31,87,30,41,87,46,96,52,99,91,21,35,77,11,74,90,59,29,65,52,74,41,77,26,87,68,13,87,58,5,49,39,58,90,83,16,27,88,66,23,6,75,76,52,82,45,85,83,34,29,50,89,93,65,15,73,78,68,82,96,48,9,89,88,7,66,92,18,11,41,75,82,11
