,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
13,82,50,70,93,69,48,71,17,81,62,89,35,86,86,11,44,62,29,7,12,23,99,58,6,66,56,2,7,56,66,2,11,57,98,94,61,52,68,45,30,70,60,49,26,16,94,75,73,11,42,11,63,81,15,67,93,66,30,75,54,19,44,87,40,44,77,16,69,33,82,58,73,19,6,4,3,72,5,78,3,97,91,89,99,46,7,4,64,73,39,25,43,48,75,76,93,93,78,48,4,92,45,6,88,55,67,26,27,58,35,97,44,5,48,15,1,41,35,62,10,38
14,12,60,24,66,66,69,10,54,5,53,1,96,54,32,11,67,29,72,45,99,70,93,33,19,24,39,15,63,34,61,57,4,73,48,16,20,4,12,83,41,10,49,80,12,71,47,0,72,9,59,67,57,43,88,10,93,25,20,81,65,27,7,54,47,73,22,66,80,64,14,73,35,62,62,78,18,98,90,29,25,58,31,96,85,95,78,72,15,97,52,94,41,54,48,9,74,79,46,7,82,17,82,57,3,52,61,92,65,33,69,52,73,6,46,84,79,6,61,65,22,77
15,80,64,17,70,21,64,0,59,30,1,46,99,69,87,70,17,34,20,71,77,12,49,27,50,73,87,32,84,63,86,48,13,4,78,20,83,33,98,59,68,71,67,93,62,7,89,64,3,92,83,3,96,99,51,6,8,89,36,77,49,62,45,29,93,39,11,15,29,69,92,0,27,36,47,99,96,80,16,15,83,45,13,75,77,26,23,12,55,78,16,48,9,1,58,82,33,45,75,5,17,4,20,62,42,38,81,76,18,95,20,19,1,92,30,57,84,28,53,89,22,12
16,61,70,12,56,39,19,58,35,95,92,32,74,78,66,53,47,42,1,72,5,7,73,23,17,95,25,44,34,57,4,14,23,79,19,68,56,46,55,55,37,2,72,32,55,84,3,70,59,94,60,26,59,73,64,61,83,5,88,76,53,27,54,53,73,25,30,77,26,23,59,47,73,54,23,39,68,2,77,23,97,13,0,10,94,78,28,54,69,25,40,2,70,76,59,99,23,92,24,17,37,94,66,93,21,39,63,64,34,21,1,2,69,13,0,95,0,58,93,39,5,43
17,40,20,64,8,46,10,68,42,10,19,25,42,76,66,18,1,21,41,24,37,65,88,20,74,21,76,1,97,48,91,46,40,47,63,87,85,35,22,3,23,80,3,39,85,9,83,15,63,62,17,69,95,78,52,53,60,44,1,68,96,16,37,39,91,57,54,30,59,3,85,47,24,69,6,82,97,21,22,20,71,83,16,20,46,76,96,48,7,79,47,19,96,38,96,22,22,26,47,15,57,97,6,75,19,94,67,57,66,93,42,86,63,65,69,7,48,49,84,68,70,42
18,99,7,19,87,48,72,20,17,95,20,39,90,74,50,50,23,36,73,6,54,94,5,96,85,5,1,68,0,4,33,16,31,92,14,99,49,23,51,34,54,9,86,29,3,56,34,9,81,96,50,2,32,20,68,20,57,8,88,15,74,18,90,18,4,12,13,38,46,76,45,10,16,7,1,22,48,56,21,76,6,23,2,16,35,41,26,93,16,40,31,84,62,24,51,93,1,43,79,2,28,73,53,96,61,81,75,93,35,41,74,7,92,45,78,83,79,74,62,76,7,62
19,24,78,28,17,34,1,50,83,39,66,8,7,79,36,90,11,9,85,57,54,16,92,49,14,89,43,48,23,0,12,56,14,83,81,13,79,17,16,80,83,56,82,38,61,28,74,72,38,70,3,86,25,17,19,18,70,54,1,36,53,41,39,81,85,52,46,32,82,71,19,16,40,23,21,50,34,85,77,55,94,41,71,72,80,78,81,53,81,93,3,35,64,86,20,78,29,35,12,41,39,82,3,85,72,5,31,16,6,34,63,12,41,84,29,79,75,33,43,25,54,47
20,29,11,24,50,27,17,72,27,43,49,63,24,96,71,69,5,98,77,2,90,53,48,75,85,14,50,40,5,41,48,75,80,66,7,3,87,98,38,79,93,12,84,18,63,57,7,93,32,24,17,8,64,17,69,48,34,89,28,1,54,36,1,66,96,89,65,12,13,75,91,44,59,36,77,50,14,97,54,68,99,31,3,55,65,41,6,2,38,9,83,95,22,54,47,35,94,14,67,49,18,93,37,15,97,17,99,88,85,16,9,11,27,19,92,87,4,94,92,24,99,72
21,4,70,64,44,49,3,50,35,98,2,87,38,34,50,35,42,41,21,56,78,44,47,51,48,80,1,54,43,29,80,10,29,66,30,16,35,11,17,83,86,37,42,85,82,33,95,93,39,9,81,62,24,29,79,49,8,72,16,2,82,40,93,65,91,6,99,38,77,14,46,40,94,33,54,52,39,91,36,25,98,55,98,65,22,5,17,15,70,9,80,88,30,59,41,2,0,47,18,49,12,51,82,60,4,98,81,62,51,15,73,59,51,49,99,11,47,88,3,91,57,28
22,43,20,50,41,9,27,13,13,86,43,49,46,94,95,71,5,21,46,1,64,85,97,21,39,36,98,17,42,57,62,92,10,25,51,18,89,89,21,71,14,66,21,43,63,91,38,1,21,56,25,42,27,70,25,50,57,79,7,60,83,49,48,31,16,37,63,96,71,93,46,28,59,0,5,31,20,85,49,76,98,38,86,5,13,16,8,55,50,1,19,23,61,94,27,95,93,51,37,30,51,24,96,30,89,4,69,24,3,72,4,71,0,61,41,76,53,37,15,1,91,4
23,87,65,78,3,25,89,19,90,74,3,49,45,73,27,36,77,70,59,74,34,18,85,1,51,67,21,86,32,72,98,35,40,25,54,4,95,34,38,89,75,92,55,91,45,10,12,82,17,15,8,70,33,80,98,79,11,53,38,30,91,11,66,10,22,93,92,88,63,64,41,95,29,22,82,54,86,7,31,15,91,93,92,15,57,10,1,11,71,13,50,33,10,86,82,83,60,68,90,51,9,88,36,77,15,19,54,60,57,1,80,79,4,24,43,88,25,89,93,75,45,56
24,78,0,65,51,24,98,16,88,90,25,84,83,18,44,35,77,71,96,50,84,57,31,8,49,40,20,27,97,23,95,82,56,4,98,45,83,48,88,89,14,35,40,14,69,4,58,44,40,45,76,92,91,21,87,4,46,65,3,9,92,43,79,47,61,1,85,93,15,40,62,35,57,91,76,75,48,46,87,19,72,52,94,12,32,72,30,21,70,40,91,5,59,53,58,79,40,78,27,89,99,25,79,98,25,13,15,55,78,22,47,83,42,52,15,82,64,36,39,92,71,40
