,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
15,87,71,64,37,15,23,41,64,51,55,24,40,39,6,77,18,16,43,31,24,39,51,43,5,25,32,34,84,1,76,26,7,33,61,46,94,55,2,56,40,29,57,32,70,29,6,16,49,95,29,36,15,12,44,20,60,72,93,85,80,82,86,58,12,86,41,36,81,95,18,14,45,95,16,19,78,14,54,35,2,68,88,87,56,15,22,83,29,22,34,54,91,40,1,59,99,19,71,58,77,13,79,36,82,15,53,89,75,6,62,74,30,67,40,65,28,61,15,58,5,6
16,28,28,91,58,78,52,31,84,19,31,15,84,0,71,71,2,64,58,5,69,82,88,67,45,79,59,80,53,91,75,49,18,94,15,93,45,28,97,58,68,2,51,54,38,93,94,69,5,21,2,24,75,11,65,88,24,42,98,82,52,42,67,80,90,43,96,40,92,24,3,54,79,47,88,95,68,76,50,10,44,61,77,36,45,17,82,25,65,76,83,32,90,74,9,45,42,4,21,3,42,94,57,72,9,60,63,65,73,95,27,30,20,85,7,48,20,89,66,92,47,80
17,82,96,91,92,61,60,70,71,64,21,5,7,36,7,38,80,58,12,16,99,93,2,67,73,77,80,93,35,21,34,19,58,38,72,21,54,0,8,6,82,74,9,13,38,34,98,27,41,69,37,49,32,83,92,37,59,32,46,6,91,78,90,97,21,1,33,58,72,53,36,96,72,56,2,36,15,91,6,67,91,64,45,89,11,36,31,15,99,61,80,1,2,83,90,19,53,61,6,66,22,63,22,4,54,41,86,12,92,65,21,89,2,45,93,15,33,45,27,15,85,82
18,76,84,95,78,96,40,18,57,29,95,75,24,8,21,2,4,5,24,60,40,55,77,20,80,23,85,76,51,65,25,7,39,72,80,26,38,92,57,67,62,0,9,88,74,94,52,70,93,23,68,17,43,45,49,4,92,6,83,79,45,29,46,87,52,55,31,72,85,81,71,29,36,18,31,86,72,0,76,4,87,49,26,97,50,99,30,96,13,47,28,25,60,49,48,34,39,12,51,43,47,86,63,28,57,74,29,11,23,14,67,21,89,72,5,1,23,26,73,29,11,48
19,99,87,14,27,72,16,1,95,44,67,22,29,46,8,99,79,94,69,50,6,39,62,24,26,2,30,64,0,52,2,80,65,78,49,62,41,75,55,81,25,14,70,92,42,72,79,26,16,65,37,64,34,23,24,28,89,78,42,42,20,99,78,92,51,85,18,95,78,60,87,3,4,7,31,79,86,57,99,41,46,13,89,96,10,66,8,26,91,1,37,39,92,50,94,8,43,8,12,29,50,85,87,60,9,29,14,46,86,34,53,16,1,91,0,83,47,17,43,21,77,56
20,40,55,98,48,41,63,47,57,53,2,78,90,79,84,34,29,69,50,35,28,83,97,44,53,31,15,3,44,81,44,76,89,98,75,25,57,95,1,32,97,52,59,80,40,74,68,33,75,5,95,53,45,15,17,14,33,52,10,3,42,21,34,41,61,4,36,98,26,87,17,57,89,0,84,71,76,16,5,88,4,20,44,2,44,77,99,61,79,60,92,17,63,23,84,27,87,64,33,52,89,12,61,75,16,8,30,68,88,39,50,46,26,17,10,26,29,38,55,46,52,61
21,91,16,31,59,98,66,24,16,43,43,81,89,58,79,25,84,10,94,92,19,65,59,57,8,60,73,14,43,11,3,89,31,95,61,10,35,78,27,44,91,26,49,16,29,53,27,12,83,96,56,50,35,42,18,37,17,14,78,12,38,47,85,68,35,75,15,9,31,75,3,87,22,95,49,25,95,32,89,91,40,72,9,39,36,46,12,71,45,46,53,65,5,96,11,81,98,37,97,4,19,99,24,57,35,3,8,85,40,56,49,40,79,7,33,18,7,5,88,0,86,26
22,70,42,61,87,76,29,52,47,16,58,4,56,84,84,51,89,72,65,74,90,79,71,7,67,68,81,24,62,88,76,4,21,60,14,85,43,54,76,70,65,41,0,71,63,78,52,69,79,43,25,49,94,41,79,63,96,35,84,24,42,20,68,80,42,30,59,11,1,7,30,49,59,30,96,9,35,84,62,18,95,23,69,11,57,55,73,90,40,42,98,23,62,44,93,7,46,43,51,68,13,91,71,73,8,52,30,91,97,34,5,91,87,88,52,95,59,90,23,23,61,2
23,11,37,83,33,0,0,2,67,46,19,41,28,80,91,11,67,61,25,23,11,13,18,2,81,35,68,36,82,99,37,84,83,64,48,43,27,98,70,37,65,22,74,19,21,6,74,7,48,81,4,26,66,79,66,4,3,6,22,16,20,37,56,83,24,59,38,33,15,32,78,25,14,59,10,47,27,32,91,69,26,94,13,8,7,22,76,18,75,59,67,61,32,98,65,64,87,79,60,83,25,83,64,10,31,19,1,58,17,68,8,87,61,83,77,56,43,79,74,55,52,65
24,26,69,5,99,76,59,61,23,90,48,68,87,52,87,35,21,29,1,57,82,20,54,24,12,46,42,29,5,53,29,14,42,45,80,92,58,91,37,4,86,16,25,86,6,29,4,34,87,34,36,35,94,88,87,46,60,51,27,53,7,67,80,46,14,79,32,77,87,85,49,87,99,71,67,11,86,81,0,58,42,37,70,63,20,57,45,69,80,62,66,8,34,84,85,14,39,54,97,99,46,99,24,0,78,89,64,21,51,17,99,3,44,33,98,47,87,76,13,89,14,45
