,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
14,45,77,21,60,31,32,10,55,69,36,71,77,54,36,23,5,67,11,30,15,98,74,96,28,36,58,86,25,98,35,11,38,55,92,48,26,84,4,33,70,66,63,50,43,38,52,73,50,58,99,20,7,7,15,73,10,98,58,47,70,74,13,28,92,78,20,87,63,21,32,82,46,7,90,3,93,46,61,7,29,59,33,32,31,98,73,98,96,62,47,44,74,45,83,69,77,3,86,58,35,37,7,25,76,32,43,43,85,35,63,92,28,80,67,99,46,48,81,48,10,75
15,33,69,91,28,70,86,79,18,76,64,14,85,91,40,49,29,10,28,76,81,51,73,78,91,88,53,14,34,72,56,57,63,31,27,57,73,39,52,81,59,13,18,61,2,24,92,34,31,37,21,20,6,65,10,42,26,15,32,30,66,78,22,33,69,51,41,14,13,90,8,49,16,64,1,37,85,82,73,16,75,13,63,28,44,80,18,34,36,89,40,25,95,22,93,37,56,26,80,44,7,93,28,50,16,14,70,64,51,83,18,22,82,4,99,1,40,87,68,72,88,93
16,10,90,94,56,85,98,80,97,69,75,44,16,74,23,83,81,20,34,64,25,77,79,8,4,57,42,59,97,80,61,83,30,1,53,26,39,76,18,88,79,89,14,72,47,38,72,44,99,87,80,42,31,2,29,3,85,53,42,73,73,66,44,90,23,26,59,65,84,28,72,30,8,55,1,8,83,45,11,15,81,5,57,93,24,71,93,49,15,24,72,82,59,53,33,57,4,55,7,41,68,90,60,1,0,43,43,67,84,12,87,20,16,94,83,12,84,5,67,81,20,13
17,26,94,45,3,8,76,39,43,64,12,78,17,19,66,91,10,22,12,72,2,41,43,96,5,54,75,4,39,61,51,61,2,91,1,54,20,40,37,66,88,49,96,87,40,23,9,1,47,27,48,79,64,92,43,81,7,63,44,32,49,28,20,94,79,96,20,67,30,20,64,7,98,69,70,9,18,31,90,42,28,10,81,97,20,67,42,1,52,25,7,29,37,66,11,88,3,14,36,8,94,46,33,25,20,45,13,55,49,76,18,5,29,96,65,82,85,42,25,11,68,93
18,10,94,29,12,12,14,58,88,25,85,54,53,70,7,9,23,21,83,9,28,48,58,72,95,34,9,32,23,18,86,99,83,24,73,1,78,88,28,66,53,69,13,91,72,93,72,14,14,67,46,5,30,55,26,89,33,41,54,44,66,98,83,45,20,82,40,69,35,30,91,25,38,72,39,42,38,6,51,37,38,81,5,63,97,95,15,63,47,52,45,20,46,74,31,43,84,55,74,82,62,10,42,19,72,18,91,92,64,68,50,83,98,9,44,75,16,17,71,73,92,41
19,31,66,6,53,13,9,37,20,19,6,20,39,6,92,42,37,90,19,6,21,25,13,43,93,92,18,6,39,96,6,90,8,24,6,22,35,96,45,72,95,2,2,25,19,1,99,83,66,19,83,44,7,87,88,36,96,50,44,89,22,60,73,66,14,11,5,96,53,18,83,34,67,3,12,46,36,70,59,38,69,34,63,85,39,39,50,3,20,18,61,93,76,5,84,59,72,0,62,19,87,86,33,40,49,19,94,49,87,44,30,99,32,25,72,33,50,0,98,30,50,82
20,25,3,93,10,69,42,89,2,65,32,91,9,89,54,93,22,58,61,80,80,71,41,13,2,58,36,68,58,30,92,44,39,0,22,98,94,40,67,58,12,79,97,99,40,70,12,78,39,54,66,44,53,74,85,74,86,32,45,54,39,34,13,61,90,78,59,48,17,66,22,62,39,90,77,92,66,83,74,19,74,32,64,90,62,38,23,52,73,22,68,32,17,74,20,37,85,30,56,86,99,29,57,55,77,46,70,87,49,88,86,98,18,10,82,18,67,80,9,16,15,93
21,75,73,53,87,88,85,32,91,75,17,6,26,39,58,76,68,14,7,80,77,45,86,88,41,7,50,54,52,6,86,68,40,22,88,47,84,32,84,10,93,41,74,78,68,94,53,2,68,67,78,23,67,76,77,42,72,73,96,81,50,92,64,72,51,88,98,84,20,95,5,75,67,2,80,81,48,95,25,95,64,76,18,0,27,47,74,0,91,16,77,93,52,44,93,12,39,72,75,52,24,95,79,98,18,68,82,91,65,27,40,85,52,66,70,39,45,89,71,85,99,71
22,59,34,46,63,15,10,95,16,61,88,62,19,22,45,98,17,60,43,16,92,70,8,9,21,84,74,23,21,73,3,73,58,19,6,81,91,51,42,74,96,46,16,85,54,69,38,91,32,85,30,81,98,41,56,78,2,42,27,7,84,97,80,63,65,27,32,91,72,29,30,50,2,65,68,7,74,92,4,32,46,42,36,41,22,70,21,21,0,23,52,30,12,66,99,51,81,69,8,63,65,89,90,65,37,84,32,77,17,67,87,9,23,37,40,96,11,82,94,50,21,82
23,60,69,65,30,29,0,62,91,6,65,89,26,27,11,72,28,90,37,29,84,25,32,97,82,25,39,12,49,4,46,52,83,16,60,63,60,52,7,49,26,97,72,88,7,33,54,25,46,60,17,32,99,26,80,40,85,90,99,86,63,25,23,82,48,57,52,39,90,65,79,78,61,83,10,83,96,72,11,56,22,21,88,60,70,30,47,99,89,94,12,42,58,4,23,81,48,57,25,29,45,37,61,65,59,69,59,86,74,46,88,92,15,76,88,87,64,78,90,61,38,8
24,7,92,83,8,82,43,80,4,14,38,79,15,25,65,20,95,9,55,90,69,35,12,36,91,52,49,82,68,17,9,83,29,66,62,62,28,44,0,54,2,20,52,78,62,18,18,84,58,35,65,8,25,5,24,91,65,38,38,64,54,10,39,84,12,39,69,36,32,58,83,8,65,25,13,50,96,9,47,98,31,34,6,44,86,35,48,20,27,78,97,63,14,8,63,66,92,4,43,64,17,16,21,32,50,59,72,52,44,64,53,11,88,7,51,81,96,82,25,82,70,57
