,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
10,44,39,4,65,0,68,62,48,2,39,20,49,9,26,22,13,44,98,23,81,8,97,60,92,3,75,41,82,12,22,64,13,96,62,10,35,91,66,35,79,71,8,94,63,7,88,67,51,10,48,29,38,94,90,3,90,91,70,28,51,27,82,52,12,50,50,82,48,17,89,32,90,59,73,54,8,54,49,73,92,44,9,29,22,45,82,86,39,82,22,41,93,23,69,56,10,20,38,82,23,63,25,9,46,67,20,40,76,25,93,99,65,78,88,29,71,9,83,75,43,40
11,15,35,73,96,89,7,99,1,17,6,35,91,51,49,19,22,51,25,29,41,92,95,8,28,48,27,88,25,58,88,57,31,74,16,98,45,15,36,82,75,61,19,82,59,55,58,1,99,16,84,90,29,56,68,11,29,97,18,27,34,46,13,74,63,91,91,11,34,22,21,27,14,57,50,31,90,0,20,8,25,64,22,74,20,83,50,98,38,60,87,53,11,89,37,78,46,4,52,75,16,97,42,97,24,83,19,2,43,95,97,36,1,38,23,96,76,40,45,36,88,93
12,90,29,7,8,67,96,96,55,95,92,55,97,25,50,83,22,70,53,78,52,87,75,78,41,19,93,92,2,33,58,32,31,76,43,88,2,70,12,47,8,93,31,72,37,40,78,45,8,97,18,82,16,7,71,66,44,60,60,90,2,93,88,70,59,64,11,26,39,30,20,52,98,71,12,11,91,96,96,27,72,62,88,8,71,35,47,37,38,31,88,70,30,8,87,86,75,92,70,1,19,47,56,38,37,41,47,35,23,17,89,64,96,61,99,6,55,12,63,42,78,69
13,22,58,43,58,70,81,93,68,37,1,81,96,57,83,7,59,25,32,87,81,11,65,34,72,8,31,29,30,63,82,88,49,21,56,17,9,73,44,46,9,48,0,14,68,6,86,93,95,60,7,77,97,61,73,6,97,50,95,12,66,44,53,20,29,51,54,96,77,21,54,22,1,44,98,86,10,51,78,32,71,55,74,29,5,59,22,89,46,14,63,21,41,62,23,33,9,60,58,73,34,9,98,20,76,91,0,78,42,33,64,21,0,87,5,65,1,1,97,56,39,67
14,42,5,13,60,74,48,45,91,68,99,15,64,45,69,18,34,9,33,78,85,57,79,96,51,63,40,85,44,65,91,22,45,69,85,98,93,7,78,39,37,53,61,11,81,59,70,95,77,9,45,27,96,37,10,98,20,78,74,15,9,62,12,42,61,35,90,66,6,16,0,66,57,58,74,24,14,24,69,94,17,78,40,26,1,32,27,99,36,72,11,48,27,72,2,42,11,38,67,56,90,92,73,0,46,50,44,1,98,74,93,62,10,74,15,81,61,68,38,97,32,47
15,37,23,36,24,22,41,40,22,73,95,75,91,75,64,20,56,51,43,2,50,41,38,65,73,91,83,67,78,15,64,36,97,37,64,31,60,15,7,91,52,46,19,94,48,45,89,77,23,60,99,56,58,52,58,47,21,25,63,34,52,67,84,1,58,76,33,87,0,78,0,38,72,20,89,39,17,31,7,32,5,87,14,11,55,73,0,39,51,15,24,17,7,68,6,11,62,49,58,64,82,92,80,4,89,6,89,25,74,46,32,3,38,86,85,82,16,37,47,68,74,5
16,86,76,92,81,78,48,1,30,78,65,59,96,36,85,30,87,51,69,93,14,5,46,10,0,72,97,53,99,6,2,10,11,27,76,35,58,30,1,3,84,3,72,54,28,9,5,17,26,81,68,82,39,28,10,83,53,22,81,20,14,68,44,90,85,23,34,97,29,38,53,81,5,4,22,34,4,51,24,61,40,34,76,42,97,41,66,9,88,45,52,34,86,28,44,29,23,44,47,0,6,27,63,2,50,59,41,22,16,68,78,19,94,95,29,12,55,27,65,32,50,73
17,5,16,62,71,86,32,42,54,55,34,32,52,49,20,16,6,71,22,81,62,84,46,59,94,84,75,97,55,57,98,97,40,94,0,0,28,87,25,58,30,20,87,61,11,68,47,89,54,16,9,6,9,70,66,34,78,84,86,65,98,30,17,69,15,99,38,21,30,48,50,76,52,15,11,68,50,49,26,93,53,56,10,36,20,14,23,30,32,48,24,18,9,42,65,11,67,95,32,41,49,57,70,93,42,43,54,5,79,37,51,66,25,34,19,7,97,35,3,6,7,9
18,85,33,89,38,0,11,52,43,97,28,85,91,19,54,47,71,1,53,58,67,47,25,67,20,7,23,10,59,41,93,49,3,85,15,81,19,72,63,21,66,25,98,99,31,53,34,9,12,11,37,5,28,63,58,99,59,2,60,29,62,14,12,78,59,45,90,82,72,71,33,86,66,92,50,98,69,21,42,16,12,40,44,5,3,7,64,47,98,46,24,8,98,27,43,98,50,41,24,60,74,44,14,52,28,45,32,66,29,22,91,53,41,56,53,14,11,43,27,61,47,42
19,39,2,93,6,74,60,98,17,68,76,15,40,67,11,48,97,99,32,39,64,23,70,31,4,99,40,27,63,22,20,51,31,61,84,33,23,18,30,40,83,9,55,2,61,18,74,32,37,36,93,48,85,2,28,44,47,88,65,35,23,74,42,74,5,44,98,94,95,4,59,21,78,22,91,39,89,15,55,84,41,87,26,53,27,1,72,87,79,4,16,57,67,50,81,64,84,32,45,72,12,25,29,0,43,40,24,38,82,25,95,55,75,73,35,61,73,12,75,31,8,6
20,41,6,26,24,0,93,74,32,82,81,32,51,87,24,68,43,62,12,43,30,28,80,74,95,2,48,37,44,1,82,12,30,74,21,43,93,86,20,96,52,53,64,31,57,55,72,38,66,90,44,74,21,78,55,12,52,82,64,65,2,12,23,40,97,26,91,69,32,35,49,47,91,44,11,3,34,49,28,75,61,12,22,6,1,12,39,72,50,38,51,96,71,42,8,57,77,83,37,76,82,94,78,33,55,60,16,48,39,69,32,19,61,87,70,14,89,20,24,27,70,50
21,0,71,78,15,64,17,47,7,98,82,83,65,95,75,0,23,85,28,11,24,33,83,90,42,82,24,94,2,23,85,62,3,22,63,7,81,47,40,63,67,27,56,4,48,82,50,32,11,4,98,18,38,89,83,34,28,3,41,49,39,72,73,83,99,62,49,56,55,17,19,30,53,91,11,97,43,12,19,27,85,17,87,62,97,37,89,29,68,10,87,45,24,51,26,51,24,31,96,24,49,18,1,64,84,18,62,77,99,45,87,91,44,42,40,58,50,76,42,31,36,37
22,52,83,26,59,12,93,25,19,53,92,8,86,29,62,85,4,22,31,47,6,73,12,34,24,6,3,41,17,49,15,70,3,81,24,29,28,96,22,63,70,50,27,4,69,65,76,93,66,93,85,79,49,31,77,75,79,9,84,57,13,77,13,68,65,34,12,90,64,4,20,58,35,7,18,34,51,92,50,70,19,85,28,13,38,25,33,17,81,74,95,8,11,18,96,13,75,22,92,16,54,69,29,0,22,87,32,10,97,39,10,3,13,88,91,33,47,77,44,97,36,72
23,10,58,80,97,64,95,43,11,49,62,32,27,1,16,42,80,24,96,32,40,23,55,90,28,76,28,66,2,9,43,62,60,96,39,28,50,13,96,70,24,86,12,26,92,29,3,37,18,32,0,24,30,34,90,50,50,64,5,44,61,51,19,27,79,64,12,68,62,80,89,37,82,37,87,28,72,0,28,85,16,27,46,92,42,41,9,99,48,44,48,98,33,83,74,31,63,49,66,73,1,78,82,89,28,50,75,9,32,29,54,81,19,69,51,59,37,68,50,20,52,12
24,1,33,81,6,35,63,20,39,14,56,9,89,36,95,65,24,25,29,10,0,4,21,90,27,21,21,10,14,72,84,80,86,16,82,18,89,75,28,90,56,71,74,66,97,55,42,57,4,98,84,55,16,86,20,3,58,46,38,93,42,72,96,81,30,0,68,8,44,26,80,97,18,41,36,72,10,61,58,5,26,73,83,9,59,94,10,61,79,34,3,37,54,97,49,13,64,11,81,76,14,86,2,75,54,56,84,71,56,5,46,36,97,96,15,56,48,77,12,86,1,49
