,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
10,60,32,23,89,93,72,5,23,87,81,77,68,29,49,46,76,92,74,21,3,88,18,18,99,68,49,12,20,57,32,59,36,33,70,62,81,6,61,43,33,12,2,73,58,95,0,17,76,88,17,72,7,53,55,88,13,78,27,47,45,58,56,84,15,83,82,95,59,11,90,76,98,30,80,65,35,43,40,71,12,1,19,60,92,92,88,52,87,82,35,27,74,27,98,52,37,21,89,33,58,0,37,57,54,93,66,34,50,82,55,18,19,66,93,37,30,6,79,15,81,76
11,88,24,94,61,88,65,44,79,76,27,69,44,68,83,46,2,20,26,13,47,90,36,22,90,12,86,91,11,12,37,67,97,16,80,47,34,72,30,91,34,36,4,34,59,6,26,99,26,51,4,29,94,76,8,57,90,4,30,52,20,37,56,75,38,32,26,31,24,84,45,80,91,37,76,87,4,53,75,58,46,35,33,75,97,31,83,50,5,17,81,15,22,31,19,58,32,79,3,27,82,92,74,86,29,95,83,83,59,0,67,41,75,80,14,96,41,38,58,3,91,98
12,94,86,82,59,57,48,67,36,27,47,95,27,11,28,27,19,61,1,71,81,28,2,61,14,7,6,73,64,55,31,98,96,42,50,89,94,61,20,37,63,23,99,58,51,27,99,85,49,45,70,64,55,62,31,90,99,35,31,43,85,92,68,11,92,46,43,27,83,4,34,1,0,38,22,19,53,5,89,49,11,46,55,1,83,61,39,15,81,20,89,28,58,33,40,89,33,29,56,4,84,88,31,2,80,4,58,55,71,92,26,83,98,72,65,28,67,12,94,67,81,76
13,96,21,26,83,90,86,67,87,41,16,55,84,26,95,52,85,32,8,24,38,7,6,10,87,45,61,2,40,75,78,90,27,12,90,75,47,39,31,35,26,49,48,55,59,7,3,70,63,4,27,48,51,31,22,77,68,7,96,99,55,28,80,59,85,29,43,28,82,86,46,91,14,49,64,2,88,70,89,38,98,47,93,73,96,35,23,18,9,5,96,16,30,57,78,16,63,74,57,92,25,25,18,52,90,5,97,37,50,1,41,12,11,31,73,44,59,1,79,34,29,66
14,48,18,38,64,68,20,18,18,2,73,20,35,47,62,1,35,20,7,98,94,9,3,92,1,48,33,74,14,36,72,14,91,98,16,23,86,34,55,24,39,4,50,44,26,20,92,55,25,63,20,39,61,98,73,72,65,59,94,91,46,73,42,99,85,22,77,79,54,68,47,20,1,69,63,59,1,20,34,61,64,65,41,47,36,69,30,84,59,30,37,33,60,30,71,34,56,99,6,26,28,84,86,52,43,58,3,66,61,18,38,13,59,22,58,36,93,48,85,5,93,72
15,73,13,15,74,80,67,28,64,4,4,35,79,36,18,17,70,78,29,18,96,99,17,7,61,94,28,60,36,94,82,73,41,49,87,93,55,26,24,94,45,68,83,57,16,15,72,82,6,58,23,70,7,30,46,7,91,43,89,57,93,70,85,44,78,78,26,16,56,82,8,68,25,49,13,87,47,52,72,83,6,10,58,78,84,68,99,61,55,80,1,39,67,0,45,94,64,73,47,99,40,90,26,67,8,57,27,93,58,22,40,36,66,51,1,76,0,88,35,6,81,20
16,34,88,80,29,84,95,68,63,81,71,53,25,43,49,97,1,42,33,59,83,23,66,54,71,17,73,83,65,65,93,1,43,89,97,86,7,75,60,70,12,89,13,55,68,4,67,68,27,95,55,26,36,34,38,49,43,59,70,96,60,94,95,85,92,16,73,61,87,71,57,86,24,59,69,80,57,18,89,90,23,85,56,57,98,6,90,85,74,82,0,25,74,93,6,85,99,12,75,19,32,31,68,16,85,57,9,4,32,20,2,4,64,44,86,15,45,74,94,19,38,27
17,38,78,87,22,55,78,42,82,44,19,38,38,34,38,63,10,26,49,33,20,61,44,72,88,64,51,6,58,21,42,31,35,9,25,57,81,1,45,8,54,34,0,47,4,25,58,69,58,51,54,96,47,56,45,70,30,53,98,8,23,52,76,12,28,37,18,91,48,66,50,60,63,44,60,95,93,38,59,86,89,54,85,60,50,10,92,62,17,1,81,67,70,36,60,81,80,15,65,14,45,84,14,52,41,50,81,5,0,14,69,77,27,4,82,40,73,87,64,96,23,6
18,81,49,47,66,41,7,9,18,34,89,31,91,75,0,97,15,49,96,76,54,37,58,82,98,83,90,22,84,95,65,6,59,33,79,13,39,77,27,26,71,45,84,60,15,10,22,58,39,65,95,58,19,38,87,93,34,56,32,56,42,49,26,95,38,22,94,42,41,33,89,13,51,73,28,59,70,20,36,70,18,37,42,69,99,86,40,95,55,13,28,8,91,48,75,92,2,95,1,87,91,54,67,11,81,61,75,88,84,60,56,77,33,43,25,94,11,97,81,76,41,55
19,19,55,87,61,58,56,28,51,31,18,12,36,18,55,22,59,63,9,76,43,90,0,9,78,86,55,23,76,0,51,13,33,57,8,21,75,40,97,1,36,97,5,23,61,98,57,86,66,26,35,45,54,58,22,14,51,80,50,17,33,23,37,12,30,71,33,86,39,66,58,88,96,96,47,95,50,37,65,31,9,64,91,83,32,71,59,55,97,4,24,39,71,60,41,48,2,86,46,11,14,97,62,70,15,77,46,91,92,80,84,87,44,62,78,12,59,78,48,79,14,43
20,89,60,36,55,54,76,62,57,81,99,40,79,29,98,85,81,88,96,56,90,52,98,84,16,36,88,12,43,73,96,21,61,6,91,81,2,97,14,35,36,19,83,82,49,41,31,14,36,40,40,20,35,14,22,96,58,31,16,59,73,39,45,36,46,55,56,40,37,2,4,59,40,93,86,59,64,55,33,2,73,71,23,16,82,26,36,41,57,52,51,64,81,84,20,62,99,52,77,52,7,77,46,14,34,18,78,48,45,74,8,5,64,10,83,59,72,23,39,24,87,81
21,66,84,7,37,73,11,38,74,31,19,81,14,49,65,98,98,26,88,72,17,44,29,46,54,71,93,93,9,17,84,36,65,45,21,31,93,72,66,50,74,61,47,7,5,89,3,12,96,3,41,84,56,81,72,26,88,41,40,14,23,8,89,70,89,32,12,47,95,27,93,38,40,66,60,9,23,38,10,85,28,44,87,70,24,75,60,49,15,72,81,90,2,60,19,14,36,62,68,48,24,67,63,14,9,94,28,12,21,77,42,43,5,74,97,58,82,75,35,18,12,80
22,76,36,35,40,84,74,86,52,95,62,35,97,58,61,60,33,12,23,55,29,31,8,18,43,64,9,30,38,34,50,96,93,76,98,68,5,66,43,29,61,92,95,59,34,38,51,42,37,54,87,41,14,57,10,5,46,65,27,98,34,76,5,71,96,42,87,8,25,91,36,47,31,10,48,25,43,58,13,49,28,86,15,17,75,55,63,18,45,72,73,84,72,47,58,80,30,32,2,31,46,34,1,3,1,55,18,58,21,50,59,96,19,73,75,77,50,94,33,48,13,26
23,70,53,9,3,81,46,73,85,74,25,74,69,95,6,4,4,90,56,29,87,37,63,30,80,17,59,44,86,47,97,16,6,32,15,24,78,60,37,78,52,0,79,50,79,83,88,3,92,67,1,33,35,21,64,3,57,1,56,53,45,64,11,18,33,44,75,16,67,45,36,68,20,22,54,29,97,5,53,7,74,68,48,29,79,65,85,98,92,45,10,67,74,44,33,85,49,34,79,50,1,16,9,40,93,42,94,89,93,44,30,51,63,94,65,21,10,74,66,45,16,95
24,52,57,15,90,57,20,7,9,52,9,4,63,18,41,23,36,97,18,52,45,1,26,55,68,15,29,59,61,15,64,45,81,0,25,80,63,34,23,45,5,73,61,41,59,71,71,39,10,65,89,82,64,42,44,28,75,94,68,3,57,8,72,62,66,11,7,59,86,73,0,26,0,59,45,77,35,10,77,26,69,51,62,16,30,25,40,40,59,32,69,19,71,1,41,83,35,12,22,36,94,2,46,80,91,42,76,83,7,91,14,22,21,26,94,79,67,63,53,84,37,3
